,receptor,family,type,gene
685,toxicity and JNK inducer,Tumour necrosis factor (TNF) receptor family,catalytic_receptor,['TNFRSF19']
686,RELT,Tumour necrosis factor (TNF) receptor family,catalytic_receptor,['RELT']
687,death receptor 6,Tumour necrosis factor (TNF) receptor family,catalytic_receptor,['TNFRSF21']
688,TNFRSF22,Tumour necrosis factor (TNF) receptor family,catalytic_receptor,['ENSACAG00000029485']
689,TNFRSF23,Tumour necrosis factor (TNF) receptor family,catalytic_receptor,['ENSACAG00000029485']
690,ectodysplasin A2 isoform receptor,Tumour necrosis factor (TNF) receptor family,catalytic_receptor,['EDA2R']
691,"ectodysplasin 1, anhidrotic receptor",Tumour necrosis factor (TNF) receptor family,catalytic_receptor,['EDAR']
692,transforming growth factor beta receptor 3,Type III receptor serine/threonine kinases,catalytic_receptor,['TGFBR3']
693,platelet derived growth factor receptor alpha,"Type III RTKs: PDGFR, CSFR, Kit, FLT3 receptor family",catalytic_receptor,['ENSACAG00000010297']
694,platelet derived growth factor receptor beta,"Type III RTKs: PDGFR, CSFR, Kit, FLT3 receptor family",catalytic_receptor,['PDGFRB']
695,"KIT proto-oncogene, receptor tyrosine kinase","Type III RTKs: PDGFR, CSFR, Kit, FLT3 receptor family",catalytic_receptor,['KIT']
696,colony stimulating factor 1 receptor,"Type III RTKs: PDGFR, CSFR, Kit, FLT3 receptor family",catalytic_receptor,['CSF1R']
697,fms related receptor tyrosine kinase 3,"Type III RTKs: PDGFR, CSFR, Kit, FLT3 receptor family",catalytic_receptor,['FLT3']
698,activin A receptor type 2A,Type II receptor serine/threonine kinases,catalytic_receptor,['ACVR2A']
699,activin A receptor type 2B,Type II receptor serine/threonine kinases,catalytic_receptor,['ACVR2B']
700,anti-Mullerian hormone receptor type 2,Type II receptor serine/threonine kinases,catalytic_receptor,['AMHR2']
701,bone morphogenetic protein receptor type 2,Type II receptor serine/threonine kinases,catalytic_receptor,['BMPR2']
702,transforming growth factor beta receptor 2,Type II receptor serine/threonine kinases,catalytic_receptor,['TGFBR2']
703,Insulin-like growth factor I receptor,Type II RTKs: Insulin receptor family,catalytic_receptor,['IGF1R']
704,Insulin receptor-related receptor,Type II RTKs: Insulin receptor family,catalytic_receptor,['INSRR']
705,activin A receptor type 1,Type I receptor serine/threonine kinases,catalytic_receptor,['ACVR1']
706,bone morphogenetic protein receptor type IA,Type I receptor serine/threonine kinases,catalytic_receptor,['BMPR1A']
707,activin A receptor type 1B,Type I receptor serine/threonine kinases,catalytic_receptor,['ACVR1B']
708,transforming growth factor beta receptor 1,Type I receptor serine/threonine kinases,catalytic_receptor,['TGFBR1']
709,bone morphogenetic protein receptor type IB,Type I receptor serine/threonine kinases,catalytic_receptor,['BMPR1B']
710,activin A receptor type 1C,Type I receptor serine/threonine kinases,catalytic_receptor,['ENSACAG00000007686']
711,epidermal growth factor receptor,Type I RTKs: ErbB (epidermal growth factor) receptor family,catalytic_receptor,['EGFR']
712,erb-b2 receptor tyrosine kinase 2,Type I RTKs: ErbB (epidermal growth factor) receptor family,catalytic_receptor,['ERBB2']
713,erb-b2 receptor tyrosine kinase 3,Type I RTKs: ErbB (epidermal growth factor) receptor family,catalytic_receptor,['ERBB3']
714,erb-b2 receptor tyrosine kinase 4,Type I RTKs: ErbB (epidermal growth factor) receptor family,catalytic_receptor,['ERBB4']
715,fms related receptor tyrosine kinase 1,Type IV RTKs: VEGF (vascular endothelial growth factor) receptor family,catalytic_receptor,['FLT1']
716,kinase insert domain receptor,Type IV RTKs: VEGF (vascular endothelial growth factor) receptor family,catalytic_receptor,['KDR']
717,fms related receptor tyrosine kinase 4,Type IV RTKs: VEGF (vascular endothelial growth factor) receptor family,catalytic_receptor,['FLT4']
718,muscle associated receptor tyrosine kinase,Type IX RTKs: MuSK,catalytic_receptor,['MUSK']
719,receptor tyrosine kinase like orphan receptor 1,Type VIII RTKs: ROR family ,catalytic_receptor,['ROR1']
720,receptor tyrosine kinase like orphan receptor 2,Type VIII RTKs: ROR family ,catalytic_receptor,['ROR2']
721,neurotrophic receptor tyrosine kinase 1,Type VII RTKs: Neurotrophin receptor/Trk family,catalytic_receptor,['NTRK1']
722,neurotrophic receptor tyrosine kinase 2,Type VII RTKs: Neurotrophin receptor/Trk family,catalytic_receptor,['NTRK2']
723,neurotrophic receptor tyrosine kinase 3,Type VII RTKs: Neurotrophin receptor/Trk family,catalytic_receptor,"['ENSACAG00000005252', 'ENSACAG00000008732']"
724,protein tyrosine kinase 7 (inactive),Type VI RTKs: PTK7/CCK4,catalytic_receptor,['PTK7']
725,fibroblast growth factor receptor 1,Type V RTKs: FGF (fibroblast growth factor) receptor family,catalytic_receptor,['FGFR1']
726,fibroblast growth factor receptor 2,Type V RTKs: FGF (fibroblast growth factor) receptor family,catalytic_receptor,"['ENSACAG00000006492', 'ENSACAG00000017206']"
727,fibroblast growth factor receptor 4,Type V RTKs: FGF (fibroblast growth factor) receptor family,catalytic_receptor,['FGFR4']
728,EPH receptor A1,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHA1']
729,EPH receptor A2,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHA2']
730,EPH receptor A3,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHA3']
731,EPH receptor A4,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHA4']
732,EPH receptor A5,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHA5']
733,EPH receptor A6,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,"['ENSACAG00000008998', 'ENSACAG00000025649']"
734,EPH receptor A7,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHA7']
735,EPH receptor A8,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHA8']
736,EPH receptor B1,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHB1']
737,EPH receptor B2,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,"['ENSACAG00000008140', 'ENSACAG00000022723']"
738,EPH receptor B3,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHB3']
739,EPH receptor B4,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHB4']
740,EPH receptor B6,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHB6']
741,tyrosine kinase with immunoglobulin like and EGF like domains 1,Type XII RTKs: TIE family of angiopoietin receptors,catalytic_receptor,['TIE1']
742,TEK receptor tyrosine kinase,Type XII RTKs: TIE family of angiopoietin receptors,catalytic_receptor,['TEK']
743,AXL receptor tyrosine kinase,"Type XI RTKs: TAM (TYRO3-, AXL- and MER-TK) receptor family",catalytic_receptor,['AXL']
744,TYRO3 protein tyrosine kinase,"Type XI RTKs: TAM (TYRO3-, AXL- and MER-TK) receptor family",catalytic_receptor,['TYRO3']
745,"MER proto-oncogene, tyrosine kinase","Type XI RTKs: TAM (TYRO3-, AXL- and MER-TK) receptor family",catalytic_receptor,['MERTK']
746,ret proto-oncogene,Type XIV RTKs: RET,catalytic_receptor,['RET']
747,ALK receptor tyrosine kinase,Type XIX RTKs: Leukocyte tyrosine kinase (LTK) receptor family,catalytic_receptor,['ALK']
748,"MET proto-oncogene, receptor tyrosine kinase",Type X RTKs: HGF (hepatocyte growth factor) receptor family,catalytic_receptor,['MET']
749,macrophage stimulating 1 receptor,Type X RTKs: HGF (hepatocyte growth factor) receptor family,catalytic_receptor,['MST1R']
750,apoptosis associated tyrosine kinase,Type XVIII RTKs: LMR family,catalytic_receptor,['AATK']
751,lemur tyrosine kinase 2,Type XVIII RTKs: LMR family,catalytic_receptor,['LMTK2']
752,lemur tyrosine kinase 3,Type XVIII RTKs: LMR family,catalytic_receptor,['LMTK3']
753,discoidin domain receptor tyrosine kinase 1,Type XVI RTKs: DDR (collagen receptor) family,catalytic_receptor,['DDR1']
754,discoidin domain receptor tyrosine kinase 2,Type XVI RTKs: DDR (collagen receptor) family,catalytic_receptor,['DDR2']
755,receptor like tyrosine kinase,Type XV RTKs: RYK,catalytic_receptor,['RYK']
756,isocitrate dehydrogenase (NADP(+)) 1,1.1.1.42 Isocitrate dehydrogenases,enzyme,['IDH1']
757,isocitrate dehydrogenase (NADP(+)) 2,1.1.1.42 Isocitrate dehydrogenases,enzyme,['IDH2']
758,"tryptophan 2,3-dioxygenase",1.13.11.- Dioxygenases,enzyme,['TDO2']
759,lysine demethylase 1A,1.14.11.- Histone demethylases,enzyme,['KDM1A']
760,lysine demethylase 1B,1.14.11.- Histone demethylases,enzyme,['KDM1B']
761,lysine demethylase 2A,1.14.11.- Histone demethylases,enzyme,['KDM2A']
762,lysine demethylase 2B,1.14.11.- Histone demethylases,enzyme,['KDM2B']
763,lysine demethylase 3B,1.14.11.- Histone demethylases,enzyme,['KDM3B']
764,lysine demethylase 4A,1.14.11.- Histone demethylases,enzyme,['ENSACAG00000014203']
765,lysine demethylase 4B,1.14.11.- Histone demethylases,enzyme,['KDM4B']
766,lysine demethylase 4C,1.14.11.- Histone demethylases,enzyme,['KDM4C']
767,lysine demethylase 5A,1.14.11.- Histone demethylases,enzyme,['KDM5A']
768,lysine demethylase 5B,1.14.11.- Histone demethylases,enzyme,['KDM5B']
769,lysine demethylase 6A,1.14.11.- Histone demethylases,enzyme,['ENSACAG00000017877']
770,lysine demethylase 6B,1.14.11.- Histone demethylases,enzyme,['KDM6B']
771,lysine demethylase 7A,1.14.11.- Histone demethylases,enzyme,['KDM7A']
772,lysine demethylase 8,1.14.11.- Histone demethylases,enzyme,['KDM8']
773,PHD finger protein 2,1.14.11.- Histone demethylases,enzyme,['PHF2']
774,PHD finger protein 8,1.14.11.- Histone demethylases,enzyme,['PHF8']
775,"jumonji domain containing 6, arginine demethylase and lysine hydroxylase",1.14.11.- Histone demethylases,enzyme,['JMJD6']
776,kynurenine 3-monooxygenase,1.14.13.9 Kynurenine 3-monooxygenase,enzyme,['KMO']
777,ribonucleotide reductase catalytic subunit M1,1.17.4.1 Ribonucleoside-diphosphate reductases,enzyme,['RRM1']
778,ribonucleotide reductase regulatory subunit M2,1.17.4.1 Ribonucleoside-diphosphate reductases,enzyme,['RRM2']
779,ribonucleotide reductase regulatory TP53 inducible subunit M2B,1.17.4.1 Ribonucleoside-diphosphate reductases,enzyme,['RRM2B']
780,lysyl oxidase,1.4.3.13 Lysyl oxidases,enzyme,['LOX']
781,aldehyde dehydrogenase 2 family member,1.-.-.- Oxidoreductases,enzyme,['ENSACAG00000009091']
782,aldo-keto reductase family 1 member B,1.-.-.- Oxidoreductases,enzyme,"['ENSACAG00000012001', 'ENSACAG00000027925']"
783,amine oxidase copper containing 3,1.-.-.- Oxidoreductases,enzyme,"['ENSACAG00000004167', 'ENSACAG00000013649', 'ENSACAG00000013687']"
784,catalase,1.-.-.- Oxidoreductases,enzyme,"['ENSACAG00000013118', 'ENSACAG00000013184', 'ENSACAG00000028247']"
785,dihydrofolate reductase,1.-.-.- Oxidoreductases,enzyme,['ENSACAG00000010508']
786,glutathione-disulfide reductase,1.-.-.- Oxidoreductases,enzyme,['GSR']
787,4-hydroxyphenylpyruvate dioxygenase,1.-.-.- Oxidoreductases,enzyme,['HPD']
788,hydroxysteroid 11-beta dehydrogenase 1,1.-.-.- Oxidoreductases,enzyme,['HSD11B1']
789,hydroxysteroid 11-beta dehydrogenase 2,1.-.-.- Oxidoreductases,enzyme,['HSD11B2']
790,hydroxysteroid 17-beta dehydrogenase 2,1.-.-.- Oxidoreductases,enzyme,['ENSACAG00000011496']
791,inosine monophosphate dehydrogenase 1,1.-.-.- Oxidoreductases,enzyme,['IMPDH1']
792,inosine monophosphate dehydrogenase 2,1.-.-.- Oxidoreductases,enzyme,['IMPDH2']
793,sepiapterin reductase,1.-.-.- Oxidoreductases,enzyme,['SPR']
794,steroid 5 alpha-reductase 2,1.-.-.- Oxidoreductases,enzyme,['SRD5A2']
795,tyrosinase,1.-.-.- Oxidoreductases,enzyme,['TYR']
796,vitamin K epoxide reductase complex subunit 1,1.-.-.- Oxidoreductases,enzyme,['ENSACAG00000007025']
797,xanthine dehydrogenase,1.-.-.- Oxidoreductases,enzyme,['XDH']
798,"phosphoinositide kinase, FYVE-type zinc finger containing",1-phosphatidylinositol-3-phosphate 5-kinase family,enzyme,['PIKFYVE']
799,phosphatidylinositol 4-kinase alpha,1-phosphatidylinositol 4-kinase family,enzyme,['PI4KA']
800,phosphatidylinositol 4-kinase beta,1-phosphatidylinositol 4-kinase family,enzyme,['PI4KB']
801,ASH1 like histone lysine methyltransferase,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['ASH1L']
802,DOT1 like histone lysine methyltransferase,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['ENSACAG00000017065']
803,euchromatic histone lysine methyltransferase 1,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['EHMT1']
804,euchromatic histone lysine methyltransferase 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['EHMT2']
805,enhancer of zeste 1 polycomb repressive complex 2 subunit,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['EZH1']
806,enhancer of zeste 2 polycomb repressive complex 2 subunit,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['EZH2']
807,lysine methyltransferase 2B,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['KMT2B']
808,lysine methyltransferase 2A,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['ENSACAG00000007014']
809,lysine methyltransferase 2C,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['KMT2C']
810,lysine methyltransferase 2D,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['KMT2D']
811,lysine methyltransferase 2E (inactive),2.1.1.43 Histone methyltransferases (HMTs),enzyme,['KMT2E']
812,lysine methyltransferase 5B,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['KMT5B']
813,lysine methyltransferase 5C,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['KMT5C']
814,nuclear receptor binding SET domain protein 1,2.1.1.43 Histone methyltransferases (HMTs),enzyme,"['ENSACAG00000005563', 'ENSACAG00000005566']"
815,PR/SET domain 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['PRDM2']
816,"SET domain containing 1B, histone lysine methyltransferase",2.1.1.43 Histone methyltransferases (HMTs),enzyme,['SETD1B']
817,"SET domain containing 2, histone lysine methyltransferase",2.1.1.43 Histone methyltransferases (HMTs),enzyme,['SETD2']
818,"SET domain containing 7, histone lysine methyltransferase",2.1.1.43 Histone methyltransferases (HMTs),enzyme,['SETD7']
819,SET domain bifurcated histone lysine methyltransferase 1,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['SETDB1']
820,SET domain bifurcated histone lysine methyltransferase 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['SETDB2']
821,SET and MYND domain containing 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['SMYD2']
822,suppressor of variegation 3-9 homolog 1,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['SUV39H1']
823,thymidylate synthetase,2.1.1.- Methyltransferases,enzyme,['TYMS']
824,DNA methyltransferase 1,2.1.1.- Methyltransferases,enzyme,['DNMT1']
825,DNA (cytosine-5-)-methyltransferase 3α,2.1.1.- Methyltransferases,enzyme,['DNMT3A']
826,protein arginine methyltransferase 1 ,2.1.1.- Protein arginine N-methyltransferases,enzyme,['PRMT1']
827,protein arginine methyltransferase 3,2.1.1.- Protein arginine N-methyltransferases,enzyme,['PRMT3']
828,coactivator associated arginine methyltransferase 1,2.1.1.- Protein arginine N-methyltransferases,enzyme,['CARM1']
829,protein arginine methyltransferase 5 ,2.1.1.- Protein arginine N-methyltransferases,enzyme,['PRMT5']
830,protein arginine methyltransferase 7 ,2.1.1.- Protein arginine N-methyltransferases,enzyme,['PRMT7']
831,protein arginine methyltransferase 8,2.1.1.- Protein arginine N-methyltransferases,enzyme,['PRMT8']
832,F-box protein 11,2.1.1.- Protein arginine N-methyltransferases,enzyme,['FBXO11']
833,protein arginine methyltransferase 9,2.1.1.- Protein arginine N-methyltransferases,enzyme,['PRMT9']
834,F-box protein 10,2.1.1.- Protein arginine N-methyltransferases,enzyme,['FBXO10']
835,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase","2.1.2.- Hydroxymethyl-, formyl- and related transferases",enzyme,"['ENSACAG00000004248', 'ENSACAG00000004438']"
836,clock circadian regulator,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['CLOCK']
837,elongator acetyltransferase complex subunit 3,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['ELP3']
838,histone acetyltransferase 1,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['HAT1']
839,jumonji domain containing 1C,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['JMJD1C']
840,lysine acetyltransferase 6A,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['KAT6A']
841,lysine acetyltransferase 2A,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['KAT2A']
842,lysine acetyltransferase 2B,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['KAT2B']
843,lysine acetyltransferase 6B,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['KAT6B']
844,lysine acetyltransferase 7,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['KAT7']
845,lysine acetyltransferase 8,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['KAT8']
846,nuclear receptor coactivator 1,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['NCOA1']
847,nuclear receptor coactivator 2,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['NCOA2']
848,nuclear receptor coactivator 3,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['NCOA3']
849,fatty acid synthase,2.3.1.-  Acyltransferases,enzyme,['FASN']
850,diacylglycerol O-acyltransferase 1,2.3.1.-  Acyltransferases,enzyme,['DGAT1']
851,monoacylglycerol O-acyltransferase 2,2.3.1.-  Acyltransferases,enzyme,['MOGAT2']
852,N-acetyltransferase 8 like,2.3.1.-  Acyltransferases,enzyme,['NAT8L']
853,transglutaminase 2,2.3.2.13 Transglutaminases,enzyme,"['ENSACAG00000006267', 'ENSACAG00000013226']"
854,purine nucleoside phosphorylase,2.4.2.1 Purine-nucleoside phosphorylase,enzyme,['PNP']
855,glutathione S-transferase omega 1,2.5.1.18 Glutathione transferases,enzyme,['GSTO1']
856,"farnesyltransferase, CAAX box, alpha",2.5.1.58 Protein farnesyltransferase,enzyme,['FNTA']
857,"farnesyltransferase, CAAX box, beta",2.5.1.58 Protein farnesyltransferase,enzyme,['ENSACAG00000008948']
858,Branched chain amino acid transaminase 2,2.6.1.42 Branched-chain-amino-acid transaminase,enzyme,['BCAT2']
859,pyruvate kinase M1/2,2.7.1.40 Pyruvate kinases,enzyme,['PKM']
860,Diacylglycerol lipase α,2-Acylglycerol ester turnover,enzyme,['DAGLA']
861,Diacylglycerol lipase β,2-Acylglycerol ester turnover,enzyme,['DAGLB']
862,Monoacylglycerol lipase,2-Acylglycerol ester turnover,enzyme,['MGLL']
863,αβ-Hydrolase 2,2-Acylglycerol ester turnover,enzyme,['ABHD2']
864,αβ-Hydrolase 6,2-Acylglycerol ester turnover,enzyme,['ABHD6']
865,αβ-Hydrolase 12,2-Acylglycerol ester turnover,enzyme,['ABHD12']
866,acyloxyacyl hydrolase,3.1.1.- Carboxylic Ester Hydrolases,enzyme,['AOAH']
867,asparaginase,3.1.1.- Carboxylic Ester Hydrolases,enzyme,"['ENSACAG00000010962', 'ENSACAG00000024024']"
868,carboxyl ester lipase,3.1.1.- Carboxylic Ester Hydrolases,enzyme,['CEL']
869,"lipase, gastric",3.1.1.- Carboxylic Ester Hydrolases,enzyme,['ENSACAG00000014981']
870,protein phosphatase methylesterase 1,3.1.1.- Carboxylic Ester Hydrolases,enzyme,['PPME1']
871,galactosamine (N-acetyl)-6-sulfatase,3.1.-.- Ester bond enzymes,enzyme,['GALNS']
872,amylase alpha 2A,3.2.1.- Glycosidases,enzyme,['ENSACAG00000001468']
873,"glucosidase alpha, acid",3.2.1.- Glycosidases,enzyme,['GAA']
874,glucosylceramidase beta,3.2.1.- Glycosidases,enzyme,"['ENSACAG00000000352', 'ENSACAG00000002238', 'ENSACAG00000010090', 'ENSACAG00000010101']"
875,maltase-glucoamylase,3.2.1.- Glycosidases,enzyme,"['ENSACAG00000017607', 'ENSACAG00000029168']"
876,heparanase,3.2.1.- Glycosidases,enzyme,['HPSE']
877,klotho,3.2.1.- Glycosidases,enzyme,['KL']
878,glutaminase,3.5.1.2 Glutaminases,enzyme,['GLS']
879,histone deacetylase 1,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC1']
880,histone deacetylase 2,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC2']
881,histone deacetylase 3,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC3']
882,histone deacetylase 4,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC4']
883,histone deacetylase 5,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC5']
884,histone deacetylase 6,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC6']
885,histone deacetylase 7,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC7']
886,histone deacetylase 8,3.5.1.- Histone deacetylases (HDACs),enzyme,['ENSACAG00000014647']
887,histone deacetylase 9,3.5.1.- Histone deacetylases (HDACs),enzyme,"['ENSACAG00000011830', 'ENSACAG00000012095', 'ENSACAG00000025814']"
888,histone deacetylase 10,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC10']
889,histone deacetylase 11,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC11']
890,sirtuin 1,3.5.1.- Histone deacetylases (HDACs),enzyme,['SIRT1']
891,sirtuin 2,3.5.1.- Histone deacetylases (HDACs),enzyme,['SIRT2']
892,sirtuin 3,3.5.1.- Histone deacetylases (HDACs),enzyme,['SIRT3']
893,sirtuin 4,3.5.1.- Histone deacetylases (HDACs),enzyme,['SIRT4']
894,sirtuin 5,3.5.1.- Histone deacetylases (HDACs),enzyme,['SIRT5']
895,sirtuin 6,3.5.1.- Histone deacetylases (HDACs),enzyme,['SIRT6']
896,sirtuin 7,3.5.1.- Histone deacetylases (HDACs),enzyme,['SIRT7']
897,peptidyl arginine deiminase 1,3.5.3.15 Peptidyl arginine deiminases (PADI),enzyme,['ENSACAG00000023166']
898,peptidyl arginine deiminase 3,3.5.3.15 Peptidyl arginine deiminases (PADI),enzyme,['ENSACAG00000023166']
899,peptidyl arginine deiminase 4,3.5.3.15 Peptidyl arginine deiminases (PADI),enzyme,['ENSACAG00000023166']
900,ATPase family AAA domain containing 2B,3.6.1.3 ATPases,enzyme,['ATAD2B']
901,3-ketodihydrosphingosine reductase,3-ketodihydrosphingosine reductase,enzyme,['KDSR']
902,FKBP prolyl isomerase 1A,5.2.-.- Cis-trans-isomerases,enzyme,['ENSACAG00000008323']
903,peptidylprolyl isomerase A,5.2.-.- Cis-trans-isomerases,enzyme,['ENSACAG00000001928']
904,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase",6.3.3.- Cyclo-ligases,enzyme,"['ENSACAG00000004248', 'ENSACAG00000004438']"
905,beta-secretase 1,A1: Pepsin,enzyme,['BACE1']
906,beta-secretase 2,A1: Pepsin,enzyme,['BACE2']
907,cathepsin D,A1: Pepsin,enzyme,['ENSACAG00000009355']
908,cathepsin E,A1: Pepsin,enzyme,['CTSE']
909,progastricsin,A1: Pepsin,enzyme,['PGC']
910,renin,A1: Pepsin,enzyme,['REN']
911,presenilin 1,A22: Presenilin,enzyme,['PSEN1']
912,presenilin 2,A22: Presenilin,enzyme,['ENSACAG00000006455']
913,katanin catalytic subunit A1,AAA ATPases,enzyme,['KATNA1']
914,aarF domain containing kinase 2,ABC1-A subfamily,enzyme,['ADCK2']
915,aarF domain containing kinase 1,ABC1-B subfamily,enzyme,['ADCK1']
916,coenzyme Q8A,ABC1-B subfamily,enzyme,"['COQ8A', 'ENSACAG00000006455']"
917,coenzyme Q8B,ABC1-B subfamily,enzyme,['COQ8B']
918,aarF domain containing kinase 5,ABC1-B subfamily,enzyme,['ADCK5']
919,"ABL proto-oncogene 1, non-receptor tyrosine kinase",Abl family,enzyme,['ABL1']
920,"ABL proto-oncogene 2, non-receptor tyrosine kinase",Abl family,enzyme,['ABL2']
921,choline O-acetyltransferase,Acetylcholine turnover,enzyme,['CHAT']
922,butyrylcholinesterase,Acetylcholine turnover,enzyme,['BCHE']
923,N-acylsphingosine amidohydrolase 1,Acid ceramidase,enzyme,['ASAH1']
924,tyrosine kinase non receptor 2,Ack family,enzyme,['ENSACAG00000024762']
925,acyl-CoA synthetase short chain family member 2,Acyl-CoA synthetases,enzyme,['ACSS2']
926,Adenosine deaminase,Adenosine turnover,enzyme,['ADA']
927,Adenosine kinase,Adenosine turnover,enzyme,['ADK']
928,Ecto-5'-Nucleotidase,Adenosine turnover,enzyme,"['ENSACAG00000003790', 'ENSACAG00000015456']"
929,S-Adenosylhomocysteine hydrolase,Adenosine turnover,enzyme,['AHCY']
930,5'-nucleotidase IA,Adenosine turnover,enzyme,['NT5C1A']
931,5'-nucleotidase IB,Adenosine turnover,enzyme,['ENSACAG00000007066']
932,5'-nucleotidase III,Adenosine turnover,enzyme,['NT5C3A']
933,5'(3')-nucleotidase,Adenosine turnover,enzyme,['NT5C']
934,Mitochondrial 5'-nucleotidase,Adenosine turnover,enzyme,['NT5M']
935,adenylyl cyclase 1,Adenylyl cyclases (ACs),enzyme,['ADCY1']
936,adenylyl cyclase 2,Adenylyl cyclases (ACs),enzyme,['ADCY2']
937,adenylyl cyclase 3,Adenylyl cyclases (ACs),enzyme,['ADCY3']
938,adenylyl cyclase 4,Adenylyl cyclases (ACs),enzyme,['ADCY4']
939,adenylyl cyclase 5,Adenylyl cyclases (ACs),enzyme,"['ENSACAG00000010768', 'ENSACAG00000010774']"
940,adenylyl cyclase 6,Adenylyl cyclases (ACs),enzyme,['ADCY6']
941,adenylyl cyclase 7,Adenylyl cyclases (ACs),enzyme,['ADCY7']
942,adenylyl cyclase 8,Adenylyl cyclases (ACs),enzyme,['ADCY8']
943,adenylyl cyclase 9,Adenylyl cyclases (ACs),enzyme,['ADCY9']
944,adenylyl cyclase 10,Adenylyl cyclases (ACs),enzyme,['ENSACAG00000005750']
945,AKT serine/threonine kinase 1,"Akt (Protein kinase B, PKB) family",enzyme,['AKT1']
946,AKT serine/threonine kinase 2,"Akt (Protein kinase B, PKB) family",enzyme,['AKT2']
947,AKT serine/threonine kinase 3,"Akt (Protein kinase B, PKB) family",enzyme,['AKT3']
948,alkaline ceramidase 2,Alkaline ceramidases,enzyme,['ACER2']
949,alkaline ceramidase 3,Alkaline ceramidases,enzyme,['ACER3']
950,protein kinase C beta,Alpha subfamily,enzyme,"['ENSACAG00000002203', 'ENSACAG00000012370']"
951,protein kinase C gamma,Alpha subfamily,enzyme,['PRKCG']
952,L-Phenylalanine hydroxylase ,Amino acid hydroxylases,enzyme,['PAH']
953,L-Tyrosine hydroxylase ,Amino acid hydroxylases,enzyme,['TH']
954,L-Tryptophan hydroxylase 1,Amino acid hydroxylases,enzyme,['TPH1']
955,L-Tryptophan hydroxylase 2,Amino acid hydroxylases,enzyme,['TPH2']
956,protein kinase AMP-activated catalytic subunit alpha 1,AMPK subfamily,enzyme,['PRKAA1']
957,protein kinase AMP-activated catalytic subunit alpha 2,AMPK subfamily,enzyme,['PRKAA2']
958,protein kinase AMP-activated non-catalytic subunit beta 1,AMPK subfamily,enzyme,['PRKAB1']
959,protein kinase AMP-activated non-catalytic subunit beta 2,AMPK subfamily,enzyme,['PRKAB2']
