,receptor,family,type,gene
731,transforming growth factor beta receptor 3,Type III receptor serine/threonine kinases,catalytic_receptor,['TGFBR3']
732,platelet derived growth factor receptor alpha,"Type III RTKs: PDGFR, CSFR, Kit, FLT3 receptor family",catalytic_receptor,['pdgfra']
733,platelet derived growth factor receptor beta,"Type III RTKs: PDGFR, CSFR, Kit, FLT3 receptor family",catalytic_receptor,['PDGFRB']
734,"KIT proto-oncogene, receptor tyrosine kinase","Type III RTKs: PDGFR, CSFR, Kit, FLT3 receptor family",catalytic_receptor,['kit']
735,colony stimulating factor 1 receptor,"Type III RTKs: PDGFR, CSFR, Kit, FLT3 receptor family",catalytic_receptor,['csf1r']
736,fms related tyrosine kinase 3,"Type III RTKs: PDGFR, CSFR, Kit, FLT3 receptor family",catalytic_receptor,['krt18.2']
737,activin A receptor type 2A,Type II receptor serine/threonine kinases,catalytic_receptor,['acvr2a']
738,activin A receptor type 2B,Type II receptor serine/threonine kinases,catalytic_receptor,['acvr2b']
739,bone morphogenetic protein receptor type 2,Type II receptor serine/threonine kinases,catalytic_receptor,['BMPR2']
740,transforming growth factor beta receptor 2,Type II receptor serine/threonine kinases,catalytic_receptor,['lig4']
741,Insulin receptor,Type II RTKs: Insulin receptor family,catalytic_receptor,['INSR']
742,Insulin-like growth factor I receptor,Type II RTKs: Insulin receptor family,catalytic_receptor,['IGF1R']
743,Insulin receptor-related receptor,Type II RTKs: Insulin receptor family,catalytic_receptor,['INSRR']
744,activin A receptor type 1,Type I receptor serine/threonine kinases,catalytic_receptor,['acvr1']
745,bone morphogenetic protein receptor type IA,Type I receptor serine/threonine kinases,catalytic_receptor,['BMPR1A']
746,activin A receptor type 1B,Type I receptor serine/threonine kinases,catalytic_receptor,['stk17a']
747,transforming growth factor beta receptor 1,Type I receptor serine/threonine kinases,catalytic_receptor,['tgfbr1']
748,bone morphogenetic protein receptor type IB,Type I receptor serine/threonine kinases,catalytic_receptor,['bmpr1b']
749,activin A receptor type 1C,Type I receptor serine/threonine kinases,catalytic_receptor,['prc1']
750,epidermal growth factor receptor,Type I RTKs: ErbB (epidermal growth factor) receptor family,catalytic_receptor,['EGFR']
751,erb-b2 receptor tyrosine kinase 2,Type I RTKs: ErbB (epidermal growth factor) receptor family,catalytic_receptor,['gnb5']
752,erb-b2 receptor tyrosine kinase 3,Type I RTKs: ErbB (epidermal growth factor) receptor family,catalytic_receptor,['ERBB3']
753,erb-b2 receptor tyrosine kinase 4,Type I RTKs: ErbB (epidermal growth factor) receptor family,catalytic_receptor,['ERBB4']
754,kinase insert domain receptor,Type IV RTKs: VEGF (vascular endothelial growth factor) receptor family,catalytic_receptor,['tgm6']
755,fms related tyrosine kinase 4,Type IV RTKs: VEGF (vascular endothelial growth factor) receptor family,catalytic_receptor,['trpm1']
756,muscle associated receptor tyrosine kinase,Type IX RTKs: MuSK,catalytic_receptor,['nipa1']
757,receptor tyrosine kinase like orphan receptor 1,Type VIII RTKs: ROR family ,catalytic_receptor,['ROR1']
758,receptor tyrosine kinase like orphan receptor 2,Type VIII RTKs: ROR family ,catalytic_receptor,['ror2']
759,neurotrophic receptor tyrosine kinase 1,Type VII RTKs: Neurotrophin receptor/Trk family,catalytic_receptor,['dcakd']
760,neurotrophic receptor tyrosine kinase 2,Type VII RTKs: Neurotrophin receptor/Trk family,catalytic_receptor,['ntrk2']
761,neurotrophic receptor tyrosine kinase 3,Type VII RTKs: Neurotrophin receptor/Trk family,catalytic_receptor,['eif3b']
762,fibroblast growth factor receptor 1,Type V RTKs: FGF (fibroblast growth factor) receptor family,catalytic_receptor,['tirap']
763,fibroblast growth factor receptor 2,Type V RTKs: FGF (fibroblast growth factor) receptor family,catalytic_receptor,['c1orf84']
764,fibroblast growth factor receptor 3,Type V RTKs: FGF (fibroblast growth factor) receptor family,catalytic_receptor,['fgfr3']
765,EPH receptor A3,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['e2f8']
766,EPH receptor A4,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['epha4']
767,EPH receptor A5,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['pabpc1']
768,EPH receptor A6,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHA6']
769,EPH receptor A7,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['stard6']
770,EPH receptor A8,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHA8']
771,EPH receptor B1,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['sik1']
772,EPH receptor B4,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHB4']
773,tyrosine kinase with immunoglobulin like and EGF like domains 1,Type XII RTKs: TIE family of angiopoietin receptors,catalytic_receptor,['TIE1']
774,TEK receptor tyrosine kinase,Type XII RTKs: TIE family of angiopoietin receptors,catalytic_receptor,['TEK']
775,AXL receptor tyrosine kinase,"Type XI RTKs: TAM (TYRO3-, AXL- and MER-TK) receptor family",catalytic_receptor,['axl']
776,TYRO3 protein tyrosine kinase,"Type XI RTKs: TAM (TYRO3-, AXL- and MER-TK) receptor family",catalytic_receptor,['psph']
777,"MER proto-oncogene, tyrosine kinase","Type XI RTKs: TAM (TYRO3-, AXL- and MER-TK) receptor family",catalytic_receptor,['zpd']
778,ret proto-oncogene,Type XIV RTKs: RET,catalytic_receptor,['RET']
779,ALK receptor tyrosine kinase,Type XIX RTKs: Leukocyte tyrosine kinase (LTK) receptor family,catalytic_receptor,['ALK']
780,"MET proto-oncogene, receptor tyrosine kinase",Type X RTKs: HGF (hepatocyte growth factor) receptor family,catalytic_receptor,['utp6']
781,macrophage stimulating 1 receptor,Type X RTKs: HGF (hepatocyte growth factor) receptor family,catalytic_receptor,['fez1']
782,apoptosis associated tyrosine kinase,Type XVIII RTKs: LMR family,catalytic_receptor,['AATK']
783,lemur tyrosine kinase 2,Type XVIII RTKs: LMR family,catalytic_receptor,['eef1a2']
784,lemur tyrosine kinase 3,Type XVIII RTKs: LMR family,catalytic_receptor,['acap2']
785,"c-ros oncogene 1, receptor tyrosine kinase",Type XVII RTKs: ROS receptors,catalytic_receptor,['ncapd3']
786,discoidin domain receptor tyrosine kinase 1,Type XVI RTKs: DDR (collagen receptor) family,catalytic_receptor,['pitpnc1l']
787,discoidin domain receptor tyrosine kinase 2,Type XVI RTKs: DDR (collagen receptor) family,catalytic_receptor,['DDR2']
788,receptor like tyrosine kinase,Type XV RTKs: RYK,catalytic_receptor,['ryk']
789,serine/threonine/tyrosine kinase 1,Type XX RTKs: STYK1,catalytic_receptor,['styk1']
790,isocitrate dehydrogenase (NADP(+)) 1,1.1.1.42 Isocitrate dehydrogenases,enzyme,['idh1']
791,isocitrate dehydrogenase (NADP(+)) 2,1.1.1.42 Isocitrate dehydrogenases,enzyme,['pdk4']
792,"tryptophan 2,3-dioxygenase",1.13.11.- Dioxygenases,enzyme,['tdo2']
793,lysine demethylase 1A,1.14.11.- Histone demethylases,enzyme,['pcbd1']
794,lysine demethylase 1B,1.14.11.- Histone demethylases,enzyme,['mfge8']
795,lysine demethylase 2A,1.14.11.- Histone demethylases,enzyme,['kdm2a']
796,lysine demethylase 2B,1.14.11.- Histone demethylases,enzyme,['KDM2B']
797,lysine demethylase 3A,1.14.11.- Histone demethylases,enzyme,['KDM3A']
798,lysine demethylase 3B,1.14.11.- Histone demethylases,enzyme,['KDM3B']
799,lysine demethylase 4A,1.14.11.- Histone demethylases,enzyme,['kdm4a']
800,lysine demethylase 4B,1.14.11.- Histone demethylases,enzyme,['kdm4b']
801,lysine demethylase 4C,1.14.11.- Histone demethylases,enzyme,['kdm4c']
802,lysine demethylase 5A,1.14.11.- Histone demethylases,enzyme,['ENSXETG00000014819']
803,lysine demethylase 5B,1.14.11.- Histone demethylases,enzyme,['lamp2']
804,lysine demethylase 6A,1.14.11.- Histone demethylases,enzyme,['kdm6a']
805,lysine demethylase 6B,1.14.11.- Histone demethylases,enzyme,['kdm6b']
806,lysine demethylase 7A,1.14.11.- Histone demethylases,enzyme,['kdm7a']
807,lysine demethylase 8,1.14.11.- Histone demethylases,enzyme,['ada.2']
808,PHD finger protein 2,1.14.11.- Histone demethylases,enzyme,['PHF2']
809,PHD finger protein 8,1.14.11.- Histone demethylases,enzyme,['gan']
810,"jumonji domain containing 6, arginine demethylase and lysine hydroxylase",1.14.11.- Histone demethylases,enzyme,['jmjd6']
811,kynurenine 3-monooxygenase,1.14.13.9 Kynurenine 3-monooxygenase,enzyme,['bend3']
812,ribonucleotide reductase catalytic subunit M1,1.17.4.1 Ribonucleoside-diphosphate reductases,enzyme,['rrm1']
813,ribonucleotide reductase regulatory subunit M2,1.17.4.1 Ribonucleoside-diphosphate reductases,enzyme,['rrm2.1']
814,ribonucleotide reductase regulatory TP53 inducible subunit M2B,1.17.4.1 Ribonucleoside-diphosphate reductases,enzyme,['rrm2b']
815,lysyl oxidase,1.4.3.13 Lysyl oxidases,enzyme,['lox']
816,lysyl oxidase like 2,1.4.3.13 Lysyl oxidases,enzyme,['loxl2']
817,aldehyde dehydrogenase 2 family member,1.-.-.- Oxidoreductases,enzyme,['aldh2']
818,aldo-keto reductase family 1 member B,1.-.-.- Oxidoreductases,enzyme,['akr1b1']
819,amine oxidase copper containing 3,1.-.-.- Oxidoreductases,enzyme,['znf638']
820,catalase,1.-.-.- Oxidoreductases,enzyme,"['ncmap', 'cat.1', 'ENSXETG00000018072']"
821,dihydrofolate reductase,1.-.-.- Oxidoreductases,enzyme,"['dhfr', 'ENSXETG00000021170']"
822,dihydroorotate dehydrogenase (quinone),1.-.-.- Oxidoreductases,enzyme,['piezo1']
823,glutathione-disulfide reductase,1.-.-.- Oxidoreductases,enzyme,['gsr']
824,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2",1.-.-.- Oxidoreductases,enzyme,"['setdb2', 'sbk2']"
825,4-hydroxyphenylpyruvate dioxygenase,1.-.-.- Oxidoreductases,enzyme,['hpd']
826,hydroxysteroid 11-beta dehydrogenase 1,1.-.-.- Oxidoreductases,enzyme,['ENSXETG00000000443']
827,hydroxysteroid 17-beta dehydrogenase 2,1.-.-.- Oxidoreductases,enzyme,['HSD17B2']
828,inosine monophosphate dehydrogenase 1,1.-.-.- Oxidoreductases,enzyme,['impdh1']
829,inosine monophosphate dehydrogenase 2,1.-.-.- Oxidoreductases,enzyme,['impdh2']
830,sepiapterin reductase,1.-.-.- Oxidoreductases,enzyme,['dock8']
831,steroid 5 alpha-reductase 2,1.-.-.- Oxidoreductases,enzyme,['srd5a2']
832,tyrosinase,1.-.-.- Oxidoreductases,enzyme,['tyr']
833,vitamin K epoxide reductase complex subunit 1,1.-.-.- Oxidoreductases,enzyme,['ENSXETG00000015729']
834,xanthine dehydrogenase,1.-.-.- Oxidoreductases,enzyme,['plppr2']
835,"phosphoinositide kinase, FYVE-type zinc finger containing",1-phosphatidylinositol-3-phosphate 5-kinase family,enzyme,['pikfyve']
836,phosphatidylinositol 4-kinase alpha,1-phosphatidylinositol 4-kinase family,enzyme,['cobl']
837,DOT1 like histone lysine methyltransferase,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['DOT1L']
838,euchromatic histone lysine methyltransferase 1,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['atp5f1c']
839,euchromatic histone lysine methyltransferase 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['slc7a2.1']
840,enhancer of zeste 1 polycomb repressive complex 2 subunit,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['mtmr11']
841,enhancer of zeste 2 polycomb repressive complex 2 subunit,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['ezh2']
842,lysine methyltransferase 2A,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['ralgapa2']
843,lysine methyltransferase 2C,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['rab9b']
844,lysine methyltransferase 2D,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['c1orf50']
845,lysine methyltransferase 2E,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['KMT2E']
846,lysine methyltransferase 5B,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['clint1']
847,lysine methyltransferase 5C,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['kmt5c']
848,nuclear receptor binding SET domain protein 1,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['NSD1']
849,PR/SET domain 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['whamm']
850,"SET domain containing 1B, histone lysine methyltransferase",2.1.1.43 Histone methyltransferases (HMTs),enzyme,['setd1b']
851,"SET domain containing 2, histone lysine methyltransferase",2.1.1.43 Histone methyltransferases (HMTs),enzyme,['macroh2a1']
852,"SET domain containing 7, histone lysine methyltransferase",2.1.1.43 Histone methyltransferases (HMTs),enzyme,['setd7']
853,SET domain bifurcated histone lysine methyltransferase 1,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['setdb1']
854,SET domain bifurcated histone lysine methyltransferase 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['setdb2']
855,SET and MYND domain containing 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['SMYD2']
856,suppressor of variegation 3-9 homolog 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['suv39h2']
857,thymidylate synthetase,2.1.1.- Methyltransferases,enzyme,['cybb']
858,DNA methyltransferase 1,2.1.1.- Methyltransferases,enzyme,['taf15']
859,DNA (cytosine-5-)-methyltransferase 3α,2.1.1.- Methyltransferases,enzyme,['impad1']
860,protein arginine methyltransferase 1 ,2.1.1.- Protein arginine N-methyltransferases,enzyme,['il1rap']
861,protein arginine methyltransferase 2 ,2.1.1.- Protein arginine N-methyltransferases,enzyme,['slk']
862,protein arginine methyltransferase 3,2.1.1.- Protein arginine N-methyltransferases,enzyme,['smg1']
863,coactivator associated arginine methyltransferase 1,2.1.1.- Protein arginine N-methyltransferases,enzyme,['CARM1']
864,protein arginine methyltransferase 5 ,2.1.1.- Protein arginine N-methyltransferases,enzyme,['PRMT5']
865,protein arginine methyltransferase 6,2.1.1.- Protein arginine N-methyltransferases,enzyme,['prmt6']
866,protein arginine methyltransferase 7 ,2.1.1.- Protein arginine N-methyltransferases,enzyme,['prmt7']
867,protein arginine methyltransferase 8,2.1.1.- Protein arginine N-methyltransferases,enzyme,['PRMT8']
868,F-box protein 11,2.1.1.- Protein arginine N-methyltransferases,enzyme,['smad2']
869,protein arginine methyltransferase 9,2.1.1.- Protein arginine N-methyltransferases,enzyme,['prmt9']
870,F-box protein 10,2.1.1.- Protein arginine N-methyltransferases,enzyme,['itfg2']
871,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase","2.1.2.- Hydroxymethyl-, formyl- and related transferases",enzyme,['rsrc1']
872,clock circadian regulator,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['kiaa1324']
873,elongator acetyltransferase complex subunit 3,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['gucd1']
874,general transcription factor IIIC subunit 4,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['mst1r']
875,histone acetyltransferase 1,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['prpf19']
876,jumonji domain containing 1C,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['asb3']
877,lysine acetyltransferase 6A,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['pus10']
878,lysine acetyltransferase 2A,2.3.1.48 Histone acetyltransferases (HATs),enzyme,"['diras2', 'ENSXETG00000001044']"
879,lysine acetyltransferase 2B,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['KAT2B']
880,lysine acetyltransferase 7,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['kat7']
881,lysine acetyltransferase 8,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['kat8']
882,nuclear receptor coactivator 1,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['ism1']
883,nuclear receptor coactivator 2,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['col4a6']
884,nuclear receptor coactivator 3,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['NCOA3']
885,fatty acid synthase,2.3.1.-  Acyltransferases,enzyme,['tmem100']
886,diacylglycerol O-acyltransferase 1,2.3.1.-  Acyltransferases,enzyme,['DGAT1']
887,monoacylglycerol O-acyltransferase 2,2.3.1.-  Acyltransferases,enzyme,['MOGAT2']
888,transglutaminase 2,2.3.2.13 Transglutaminases,enzyme,['tgm2']
889,"farnesyltransferase, CAAX box, alpha",2.5.1.58 Protein farnesyltransferase,enzyme,['zcchc17']
890,"farnesyltransferase, CAAX box, beta",2.5.1.58 Protein farnesyltransferase,enzyme,['lipe']
891,Branched chain amino acid transaminase 2,2.6.1.42 Branched-chain-amino-acid transaminase,enzyme,['srsf1']
892,pyruvate kinase M1/2,2.7.1.40 Pyruvate kinases,enzyme,['pkm']
893,pyruvate kinase L/R,2.7.1.40 Pyruvate kinases,enzyme,['rnf180']
894,Diacylglycerol lipase α,2-Acylglycerol ester turnover,enzyme,['cxxc4']
895,Diacylglycerol lipase β,2-Acylglycerol ester turnover,enzyme,['polr3c']
896,Monoacylglycerol lipase,2-Acylglycerol ester turnover,enzyme,['slc35d1']
897,αβ-Hydrolase 6,2-Acylglycerol ester turnover,enzyme,['tpd52']
898,αβ-Hydrolase 12,2-Acylglycerol ester turnover,enzyme,['abhd12']
899,acyloxyacyl hydrolase,3.1.1.- Carboxylic Ester Hydrolases,enzyme,['ENSXETG00000006857']
900,asparaginase,3.1.1.- Carboxylic Ester Hydrolases,enzyme,['aspg']
901,carboxyl ester lipase,3.1.1.- Carboxylic Ester Hydrolases,enzyme,"['vim.2', 'ENSXETG00000008359']"
902,protein phosphatase methylesterase 1,3.1.1.- Carboxylic Ester Hydrolases,enzyme,['PPME1']
903,"RB binding protein 9, serine hydrolase",3.1.1.- Carboxylic Ester Hydrolases,enzyme,['RBBP9']
904,galactosamine (N-acetyl)-6-sulfatase,3.1.-.- Ester bond enzymes,enzyme,['myl1']
905,amylase alpha 2A,3.2.1.- Glycosidases,enzyme,"['amy2b', 'ENSXETG00000006938']"
906,"glucosidase alpha, acid",3.2.1.- Glycosidases,enzyme,['GAA']
907,maltase-glucoamylase,3.2.1.- Glycosidases,enzyme,['sh3pxd2a']
908,heparanase,3.2.1.- Glycosidases,enzyme,['hpse']
909,complement factor D,3.4.21.46 Complement factor D,enzyme,['glul-like.1']
910,glutaminase,3.5.1.2 Glutaminases,enzyme,['spout1']
911,histone deacetylase 1,3.5.1.- Histone deacetylases (HDACs),enzyme,['hdac1']
912,histone deacetylase 2,3.5.1.- Histone deacetylases (HDACs),enzyme,['glrx2']
913,histone deacetylase 3,3.5.1.- Histone deacetylases (HDACs),enzyme,['hdac3']
914,histone deacetylase 4,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC4']
915,histone deacetylase 5,3.5.1.- Histone deacetylases (HDACs),enzyme,['prrg3']
916,histone deacetylase 6,3.5.1.- Histone deacetylases (HDACs),enzyme,['gpr107']
917,histone deacetylase 7,3.5.1.- Histone deacetylases (HDACs),enzyme,['atad2b']
918,histone deacetylase 8,3.5.1.- Histone deacetylases (HDACs),enzyme,['hdac8']
919,histone deacetylase 9,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC9']
920,histone deacetylase 10,3.5.1.- Histone deacetylases (HDACs),enzyme,['ENSXETG00000016661']
921,sirtuin 1,3.5.1.- Histone deacetylases (HDACs),enzyme,['tspear']
922,sirtuin 2,3.5.1.- Histone deacetylases (HDACs),enzyme,['SIRT2']
923,sirtuin 3,3.5.1.- Histone deacetylases (HDACs),enzyme,['SIRT3']
924,sirtuin 4,3.5.1.- Histone deacetylases (HDACs),enzyme,['sirt4']
925,sirtuin 5,3.5.1.- Histone deacetylases (HDACs),enzyme,['lin28a']
926,sirtuin 6,3.5.1.- Histone deacetylases (HDACs),enzyme,['sirt6']
927,sirtuin 7,3.5.1.- Histone deacetylases (HDACs),enzyme,['sirt7']
928,ATPase family AAA domain containing 2,3.6.1.3 ATPases,enzyme,['tomm22']
929,ATPase family AAA domain containing 2B,3.6.1.3 ATPases,enzyme,['ATAD2B']
930,3-ketodihydrosphingosine reductase,3-ketodihydrosphingosine reductase,enzyme,['pcdh18']
931,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2",5.-.-.- Isomerases,enzyme,"['setdb2', 'sbk2']"
932,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase",6.3.3.- Cyclo-ligases,enzyme,['rsrc1']
933,beta-secretase 1,A1: Pepsin,enzyme,['bace1']
934,beta-secretase 2,A1: Pepsin,enzyme,['gast']
935,cathepsin D,A1: Pepsin,enzyme,"['ENSXETG00000004570', 'ctsd', 'ENSXETG00000005274', 'ENSXETG00000005289', 'ENSXETG00000015226']"
936,cathepsin E,A1: Pepsin,enzyme,['ctse']
937,pepsinogen A5,A1: Pepsin,enzyme,['ENSXETG00000002314']
938,progastricsin,A1: Pepsin,enzyme,"['exosc3', 'tbce', 'pgc', 'mgc108380']"
939,renin,A1: Pepsin,enzyme,['ring1']
940,presenilin 1,A22: Presenilin,enzyme,"['psen1', 'dmgdh']"
941,presenilin 2,A22: Presenilin,enzyme,['commd6']
942,katanin catalytic subunit A1,AAA ATPases,enzyme,['katna1']
943,aarF domain containing kinase 2,ABC1-A subfamily,enzyme,['wnt7b']
944,aarF domain containing kinase 1,ABC1-B subfamily,enzyme,['adck1']
945,coenzyme Q8A,ABC1-B subfamily,enzyme,['cebpd']
946,coenzyme Q8B,ABC1-B subfamily,enzyme,['ube4a']
947,"ABL proto-oncogene 1, non-receptor tyrosine kinase",Abl family,enzyme,['ABL1']
948,"ABL proto-oncogene 2, non-receptor tyrosine kinase",Abl family,enzyme,['atg2b']
949,choline O-acetyltransferase,Acetylcholine turnover,enzyme,['CHAT']
950,acetylcholinesterase (Cartwright blood group),Acetylcholine turnover,enzyme,['ACHE']
951,butyrylcholinesterase,Acetylcholine turnover,enzyme,"['nfasc', 'ENSXETG00000021056']"
952,N-acylsphingosine amidohydrolase 1,Acid ceramidase,enzyme,['ASAH1']
953,tyrosine kinase non receptor 2,Ack family,enzyme,['clcn5']
954,Adenosine deaminase,Adenosine turnover,enzyme,"['ada.2', 'ada']"
955,Adenosine kinase,Adenosine turnover,enzyme,['tpte2']
956,Ecto-5'-Nucleotidase,Adenosine turnover,enzyme,['NT5E']
957,S-Adenosylhomocysteine hydrolase,Adenosine turnover,enzyme,['ahcy']
958,5'-nucleotidase IA,Adenosine turnover,enzyme,['NT5C1A']
959,5'-nucleotidase IB,Adenosine turnover,enzyme,['nt5c1a']
960,5'-nucleotidase III,Adenosine turnover,enzyme,['nt5c3a']
961,Mitochondrial 5'-nucleotidase,Adenosine turnover,enzyme,['kcna3']
962,adenylyl cyclase 1,Adenylyl cyclases (ACs),enzyme,['ADCY1']
963,adenylyl cyclase 3,Adenylyl cyclases (ACs),enzyme,['pamr1']
964,adenylyl cyclase 4,Adenylyl cyclases (ACs),enzyme,['gpt']
965,adenylyl cyclase 5,Adenylyl cyclases (ACs),enzyme,['wdr41']
966,adenylyl cyclase 6,Adenylyl cyclases (ACs),enzyme,['ADCY6']
967,adenylyl cyclase 7,Adenylyl cyclases (ACs),enzyme,['tmem53']
968,adenylyl cyclase 8,Adenylyl cyclases (ACs),enzyme,['crabp2']
969,adenylyl cyclase 9,Adenylyl cyclases (ACs),enzyme,['ADCY9']
970,AKT serine/threonine kinase 1,"Akt (Protein kinase B, PKB) family",enzyme,['ttc9c']
971,AKT serine/threonine kinase 2,"Akt (Protein kinase B, PKB) family",enzyme,['akt2']
972,alkaline ceramidase 1,Alkaline ceramidases,enzyme,['gcg']
973,alkaline ceramidase 2,Alkaline ceramidases,enzyme,['acer2']
974,alkaline ceramidase 3,Alkaline ceramidases,enzyme,['tspyl2']
975,protein kinase C beta,Alpha subfamily,enzyme,['prkcb']
976,protein kinase C gamma,Alpha subfamily,enzyme,['ddb2']
977,L-Phenylalanine hydroxylase ,Amino acid hydroxylases,enzyme,['hmgcr']
978,L-Tyrosine hydroxylase ,Amino acid hydroxylases,enzyme,['TH']
979,L-Tryptophan hydroxylase 1,Amino acid hydroxylases,enzyme,['taar2']
980,L-Tryptophan hydroxylase 2,Amino acid hydroxylases,enzyme,['TPH2']
981,protein kinase AMP-activated catalytic subunit alpha 1,AMPK subfamily,enzyme,['b3galnt2']
982,protein kinase AMP-activated catalytic subunit alpha 2,AMPK subfamily,enzyme,['hspg2']
983,protein kinase AMP-activated non-catalytic subunit beta 1,AMPK subfamily,enzyme,['PRKAB1']
984,protein kinase AMP-activated non-catalytic subunit beta 2,AMPK subfamily,enzyme,['prkab2']
985,protein kinase AMP-activated non-catalytic subunit gamma 2,AMPK subfamily,enzyme,['slc25a18']
986,protein kinase AMP-activated non-catalytic subunit gamma 3,AMPK subfamily,enzyme,['tapt1']
987,Arginase I,Arginase,enzyme,['rabgap1l']
988,Arginase II,Arginase,enzyme,['znf687']
989,Arginine:glycine amidinotransferase,Arginine:glycine amidinotransferase,enzyme,['tmem222']
990,ATR serine/threonine kinase,ATR subfamily,enzyme,['ATR']
991,aurora kinase A,Aurora kinase (Aur) family,enzyme,['zbtb39']
992,aurora kinase B,Aurora kinase (Aur) family,enzyme,['aurkb']
993,BCR activator of RhoGEF and GTPase,BCR family,enzyme,['bcr']
994,beta adrenergic receptor kinase 2,Beta-adrenergic receptor kinases (βARKs),enzyme,['osr1']
995,bromodomain containing 1,Bromodomain kinase (BRDK) family,enzyme,['tf']
996,bromodomain containing 2,Bromodomain kinase (BRDK) family,enzyme,['brd2']
997,bromodomain containing 3,Bromodomain kinase (BRDK) family,enzyme,['brd3']
998,bromodomain containing 4,Bromodomain kinase (BRDK) family,enzyme,['lrrc40']
999,bromodomain containing 7,Bromodomain kinase (BRDK) family,enzyme,['brd7']
1000,bromodomain containing 8,Bromodomain kinase (BRDK) family,enzyme,['spg7']
1001,bromodomain containing 9,Bromodomain kinase (BRDK) family,enzyme,['brd9']
1002,BR serine/threonine kinase 2,BRSK subfamily,enzyme,['BRSK2']
1003,BUB1 mitotic checkpoint serine/threonine kinase,Bub family,enzyme,['bub1']
1004,BUB1 mitotic checkpoint serine/threonine kinase B,Bub family,enzyme,['ENSXETG00000017440']
1005,TP53 regulating kinase,Bud32 family,enzyme,['TP53RK']
1006,otulin,C101: OTULIN peptidase,enzyme,['OTULIN']
1007,BRCA1 associated protein 1,C12: Ubiquitin C-terminal hydrolase,enzyme,['bap1']
1008,ubiquitin C-terminal hydrolase L1,C12: Ubiquitin C-terminal hydrolase,enzyme,['spsb1']
1009,legumain,C13: Legumain,enzyme,['ppp1r9a']
1010,Caspase 1,C14: Caspase,enzyme,"['bmt2', 'ENSXETG00000019925']"
1011,Caspase 2,C14: Caspase,enzyme,['bcr']
1012,Caspase 3,C14: Caspase,enzyme,['casp3.2']
1013,Caspase 4,C14: Caspase,enzyme,"['bmt2', 'ENSXETG00000019925']"
1014,Caspase 5,C14: Caspase,enzyme,"['bmt2', 'ENSXETG00000019925']"
1015,Caspase 6,C14: Caspase,enzyme,['calb2']
1016,Caspase 7,C14: Caspase,enzyme,['lrrc38']
1017,Caspase 10,C14: Caspase,enzyme,['casp10']
1018,ubiquitin specific peptidase 1,C19: Ubiquitin-specific protease,enzyme,['usp1']
1019,ubiquitin specific peptidase 5,C19: Ubiquitin-specific protease,enzyme,['adrm1']
1020,ubiquitin specific peptidase 14,C19: Ubiquitin-specific protease,enzyme,['zmiz1']
1021,cathepsin B,C1: Papain,enzyme,['ctsb']
1022,cathepsin C,C1: Papain,enzyme,['ctsc']
