,receptor,family,type,gene
284,amylase alpha 2A,3.2.1.- Glycosidases,enzyme,"['Mal-A2', 'Mal-A3', 'Mal-B1', 'Mal-B2', 'Mal-A4', 'Mal-A7', 'Mal-A8', 'Mal-A6']"
285,"glucosidase alpha, acid",3.2.1.- Glycosidases,enzyme,"['GCS2alpha', 'tobi']"
286,glucosylceramidase beta,3.2.1.- Glycosidases,enzyme,"['Gba1a', 'Gba1b']"
287,maltase-glucoamylase,3.2.1.- Glycosidases,enzyme,"['GCS2alpha', 'tobi']"
288,heparanase,3.2.1.- Glycosidases,enzyme,['CG14309']
289,klotho,3.2.1.- Glycosidases,enzyme,['CG9701']
290,glutaminase,3.5.1.2 Glutaminases,enzyme,['GLS']
291,histone deacetylase 2,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC1']
292,histone deacetylase 6,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC6']
293,histone deacetylase 9,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC4']
294,histone deacetylase 11,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC11']
295,sirtuin 1,3.5.1.- Histone deacetylases (HDACs),enzyme,['Sirt1']
296,sirtuin 2,3.5.1.- Histone deacetylases (HDACs),enzyme,['Sirt2']
297,sirtuin 4,3.5.1.- Histone deacetylases (HDACs),enzyme,['Sirt4']
298,sirtuin 6,3.5.1.- Histone deacetylases (HDACs),enzyme,['Sirt6']
299,sirtuin 7,3.5.1.- Histone deacetylases (HDACs),enzyme,['Sirt7']
300,3-ketodihydrosphingosine reductase,3-ketodihydrosphingosine reductase,enzyme,['CG10425']
301,FKBP prolyl isomerase 1A,5.2.-.- Cis-trans-isomerases,enzyme,['Fkbp12']
302,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase",6.3.3.- Cyclo-ligases,enzyme,['Gart']
303,beta-secretase 1,A1: Pepsin,enzyme,"['Bace', 'CG6508', 'CG17134', 'CG33128']"
304,beta-secretase 2,A1: Pepsin,enzyme,"['Bace', 'CG6508', 'CG17134', 'CG33128']"
305,cathepsin D,A1: Pepsin,enzyme,['cathD']
306,cathepsin E,A1: Pepsin,enzyme,"['Bace', 'CG6508', 'CG17134', 'CG33128']"
307,pepsinogen A5,A1: Pepsin,enzyme,"['Bace', 'CG6508', 'CG17134', 'CG33128']"
308,progastricsin,A1: Pepsin,enzyme,"['Bace', 'CG6508', 'CG17134', 'CG33128']"
309,renin,A1: Pepsin,enzyme,"['Bace', 'CG6508', 'CG17134', 'CG33128']"
310,presenilin 1,A22: Presenilin,enzyme,['Psn']
311,presenilin 2,A22: Presenilin,enzyme,['Psn']
312,katanin catalytic subunit A1,AAA ATPases,enzyme,"['kat-60L1', 'Kat60']"
313,aarF domain containing kinase 1,ABC1-B subfamily,enzyme,['Adck']
314,coenzyme Q8A,ABC1-B subfamily,enzyme,['Psn']
315,coenzyme Q8B,ABC1-B subfamily,enzyme,['Coq8']
316,aarF domain containing kinase 5,ABC1-B subfamily,enzyme,['CG7616']
317,acetylcholinesterase (Cartwright blood group),Acetylcholine turnover,enzyme,"['Est-6', 'Est-P', 'Glt', 'Jhe', 'alpha-Est1', 'alpha-Est10', 'alpha-Est2', 'alpha-Est3', 'alpha-Est4', 'alpha-Est6', 'alpha-Est7', 'alpha-Est8', 'alpha-Est9', 'CG4757', 'CG9287', 'CG9289', 'CG3841', 'CG4382', 'Jhedup', 'gas', 'alpha-Est5']"
318,butyrylcholinesterase,Acetylcholine turnover,enzyme,['Ace']
319,tyrosine kinase non receptor 2,Ack family,enzyme,['Ack']
320,acyl-CoA synthetase short chain family member 2,Acyl-CoA synthetases,enzyme,['AcCoAS']
321,Adenosine kinase,Adenosine turnover,enzyme,"['AdenoK', 'CG3809']"
322,Ecto-5'-Nucleotidase,Adenosine turnover,enzyme,"['veil', 'CG30103', 'NT5E-2', 'CG42249']"
323,5'-nucleotidase II,Adenosine turnover,enzyme,"['CG1814', 'CG32549']"
324,5'-nucleotidase III,Adenosine turnover,enzyme,['cN-IIIB']
325,adenylyl cyclase 3,Adenylyl cyclases (ACs),enzyme,['Ac3']
326,adenylyl cyclase 5,Adenylyl cyclases (ACs),enzyme,['CG43373']
327,adenylyl cyclase 9,Adenylyl cyclases (ACs),enzyme,['Ac13E']
328,alkaline ceramidase 1,Alkaline ceramidases,enzyme,['bwa']
329,alkaline ceramidase 2,Alkaline ceramidases,enzyme,['bwa']
330,protein kinase C beta,Alpha subfamily,enzyme,['Pkcdelta']
331,protein kinase C gamma,Alpha subfamily,enzyme,"['Pkc53E', 'inaC', 'Pkcdelta']"
332,L-Phenylalanine hydroxylase ,Amino acid hydroxylases,enzyme,['Hn']
333,L-Tyrosine hydroxylase ,Amino acid hydroxylases,enzyme,['ple']
334,L-Tryptophan hydroxylase 1,Amino acid hydroxylases,enzyme,['Trh']
335,L-Tryptophan hydroxylase 2,Amino acid hydroxylases,enzyme,['Trh']
336,protein kinase AMP-activated catalytic subunit alpha 2,AMPK subfamily,enzyme,['AMPKalpha']
337,protein kinase AMP-activated non-catalytic subunit beta 1,AMPK subfamily,enzyme,['alc']
338,Arginase I,Arginase,enzyme,['arg']
339,Arginase II,Arginase,enzyme,['arg']
340,ATR serine/threonine kinase,ATR subfamily,enzyme,['mei-41']
341,aurora kinase A,Aurora kinase (Aur) family,enzyme,['aurA']
342,BCR activator of RhoGEF and GTPase,BCR family,enzyme,['RhoGAP1A']
343,beta adrenergic receptor kinase 1,Beta-adrenergic receptor kinases (βARKs),enzyme,"['Gprk1', 'Gprk2']"
344,bromodomain containing 2,Bromodomain kinase (BRDK) family,enzyme,['tbrd-1']
345,bromodomain containing 3,Bromodomain kinase (BRDK) family,enzyme,['tbrd-1']
346,bromodomain containing 4,Bromodomain kinase (BRDK) family,enzyme,['Acf']
347,bromodomain containing 7,Bromodomain kinase (BRDK) family,enzyme,['CG7154']
348,bromodomain containing 8,Bromodomain kinase (BRDK) family,enzyme,['Brd8']
349,bromodomain containing 9,Bromodomain kinase (BRDK) family,enzyme,['CG7154']
350,BUB1 mitotic checkpoint serine/threonine kinase,Bub family,enzyme,"['Bub1', 'BubR1']"
351,BUB1 mitotic checkpoint serine/threonine kinase B,Bub family,enzyme,"['Bub1', 'BubR1']"
352,TP53 regulating kinase,Bud32 family,enzyme,['Prpk']
353,BRCA1 associated protein 1,C12: Ubiquitin C-terminal hydrolase,enzyme,['calypso']
354,Caspase 1,C14: Caspase,enzyme,"['Dronc', 'Decay']"
355,Caspase 2,C14: Caspase,enzyme,"['Dronc', 'Decay']"
356,Caspase 3,C14: Caspase,enzyme,"['Dcp-1', 'Drice']"
357,Caspase 4,C14: Caspase,enzyme,"['Dronc', 'Decay']"
358,Caspase 5,C14: Caspase,enzyme,"['Dronc', 'Decay']"
359,Caspase 6,C14: Caspase,enzyme,"['Dronc', 'Decay']"
360,Caspase 7,C14: Caspase,enzyme,"['Dcp-1', 'Drice']"
361,Caspase 8,C14: Caspase,enzyme,"['Dronc', 'Decay']"
362,Caspase 9,C14: Caspase,enzyme,"['Dronc', 'Decay']"
363,Caspase 10,C14: Caspase,enzyme,['Dredd']
364,Caspase 14,C14: Caspase,enzyme,"['Dronc', 'Decay']"
365,ubiquitin specific peptidase 14,C19: Ubiquitin-specific protease,enzyme,['Usp14']
366,cathepsin F,C1: Papain,enzyme,"['CtsB1', 'CG5367', 'CG6347', 'Swim', 'CG11459', 'CG12163']"
367,cathepsin L,C1: Papain,enzyme,"['CtsB1', 'CG5367', 'CG6347', 'Swim', 'CG11459', '26-29-p', 'CG12163']"
368,cathepsin V,C1: Papain,enzyme,"['CtsB1', 'CG5367', 'CG6347', 'Swim', 'CG11459', '26-29-p', 'CG12163']"
369,gamma-glutamyl hydrolase,C26: Gamma-glutamyl hydrolase,enzyme,"['l(3)72Dp', 'l(3)72Dr']"
370,phosphoribosyl pyrophosphate amidotransferase,C44: Phosphoribosyl pyrophosphate amidotransferase,enzyme,"['Prat', 'Prat2']"
371,SUMO specific peptidase 6,C48: Ulp1 endopeptidase,enzyme,['CG12717']
372,SUMO specific peptidase 7,C48: Ulp1 endopeptidase,enzyme,['CG12717']
373,"SUMO peptidase family member, NEDD8 specific",C48: Ulp1 endopeptidase,enzyme,"['CG1503', 'Den1']"
374,autophagy related 4B cysteine peptidase,C54: Aut2 peptidase,enzyme,['Atg4a']
375,calcium/calmodulin dependent protein kinase ID,CAMK1 family,enzyme,['CaMKI']
376,serine/threonine kinase 40,CAMK-unique family,enzyme,['trbl']
377,carbonic anhydrase 1,Carbonic anhydrases,enzyme,"['CAH13', 'CAH14', 'CAH15', 'CAH7', 'CAH8', 'CAH4', 'CAH9', 'CAH6', 'CAH16', 'CAH5', 'CARPB']"
378,carbonic anhydrase 2,Carbonic anhydrases,enzyme,['CAH1']
379,carbonic anhydrase 4,Carbonic anhydrases,enzyme,"['CAH13', 'CAH14', 'CAH15', 'CAH7', 'CAH4', 'CARPB']"
380,carbonic anhydrase 5A,Carbonic anhydrases,enzyme,"['CAH13', 'CAH14', 'CAH15', 'CAH7', 'CAH8', 'CAH4', 'CAH9', 'CAH6', 'CAH16', 'CAH5', 'CARPB']"
381,carbonic anhydrase 7,Carbonic anhydrases,enzyme,"['CAH13', 'CAH14', 'CAH15', 'CAH7', 'CAH8', 'CAH4', 'CAH9', 'CAH6', 'CAH16', 'CAH5', 'CARPB']"
382,carbonic anhydrase 9,Carbonic anhydrases,enzyme,"['CAH13', 'CAH14', 'CAH15', 'CAH7', 'CAH8', 'CAH4', 'CAH9', 'CAH6', 'CAH16', 'CAH5', 'CARPB']"
383,carbonic anhydrase 12,Carbonic anhydrases,enzyme,"['CAH13', 'CAH14', 'CAH15', 'CAH7', 'CAH8', 'CAH4', 'CAH9', 'CAH6', 'CAH16', 'CAH5', 'CARPB']"
384,carbonic anhydrase 13,Carbonic anhydrases,enzyme,"['CAH13', 'CAH14', 'CAH15', 'CAH7', 'CAH8', 'CAH4', 'CAH9', 'CAH6', 'CAH16', 'CAH5', 'CARPB']"
385,carbonic anhydrase 14,Carbonic anhydrases,enzyme,"['CAH13', 'CAH14', 'CAH15', 'CAH7', 'CAH4', 'CARPB']"
386,Pyruvate carboxylase,Carboxylases,enzyme,['PCB']
387,Acetyl-CoA carboxylase 2,Carboxylases,enzyme,['ACC']
388,Propionyl-CoA carboxylase β subunit,Carboxylases,enzyme,"['CG17177', 'CG3349']"
389,γ-Glutamyl carboxylase,Carboxylases,enzyme,['GC']
390,casein kinase 1 alpha 1,Casein kinase 1 (CK1) family,enzyme,"['CkIalpha', 'CG2577', 'CG7094', 'CG12147']"
391,casein kinase 1 alpha 1 like,Casein kinase 1 (CK1) family,enzyme,['ball']
392,casein kinase 1 gamma 1,Casein kinase 1 (CK1) family,enzyme,['ball']
393,casein kinase 1 gamma 2,Casein kinase 1 (CK1) family,enzyme,['gish']
394,casein kinase 1 delta,Casein kinase 1 (CK1) family,enzyme,['dco']
395,casein kinase 1 epsilon,Casein kinase 1 (CK1) family,enzyme,"['dco', 'dco']"
396,"casein kinase 2, alpha 1 polypeptide subunit",Casein kinase 2 (CK2) family,enzyme,['CkIIalpha']
397,"casein kinase 2, alpha prime polypeptide subunit",Casein kinase 2 (CK2) family,enzyme,['CkIIalpha']
398,"casein kinase 2, beta polypeptide subunit",Casein kinase 2 (CK2) family,enzyme,['CkIIbeta']
399,L-Phenylalanine hydroxylase ,Catecholamine turnover,enzyme,['Hn']
400,Tyrosine aminotransferase,Catecholamine turnover,enzyme,['CG1461']
401,L-Tyrosine hydroxylase ,Catecholamine turnover,enzyme,['ple']
402,L-Aromatic amino-acid decarboxylase ,Catecholamine turnover,enzyme,['Ddc']
403,Dopamine beta-hydroxylase (dopamine beta-monooxygenase),Catecholamine turnover,enzyme,['Tbh']
404,Monoamine oxidase A,Catecholamine turnover,enzyme,"['CG10561', 'CG7737', 'CG5653', 'CG7460', 'CG6034', 'CG8032', 'shps']"
405,Monoamine oxidase B,Catecholamine turnover,enzyme,"['CG10561', 'CG7737', 'CG5653', 'CG7460', 'CG6034', 'CG8032', 'shps']"
406,cyclin dependent kinase 20,CCRK subfamily,enzyme,['CG6800']
407,cell division cycle 7,CDC7 family,enzyme,"['Cdc7', 'CG5790']"
408,cyclin dependent kinase 10,CDK10 subfamily,enzyme,['Cdc2rk']
409,cyclin dependent kinase 1,CDK1 subfamily,enzyme,['Cdk1']
410,cyclin dependent kinase 3,CDK1 subfamily,enzyme,['Cdk2']
411,cyclin dependent kinase 5,CDK5 subfamily,enzyme,['Cdk5']
412,cyclin dependent kinase 7,CDK7 subfamily,enzyme,['Cdk7']
413,cyclin dependent kinase 19,CDK8 subfamily,enzyme,['Cdk8']
414,cyclin dependent kinase 9,CDK9 subfamily,enzyme,['Cdk9']
415,UDP-glucose ceramide glucosyltransferase,Ceramide glucosyltransferase,enzyme,['GlcT']
416,ceramide kinase,Ceramide kinase,enzyme,"['Sk1', 'Cerk', 'Sk2']"
417,ceramide synthase 5,Ceramide synthase,enzyme,['schlank']
418,ceramide synthase 6,Ceramide synthase,enzyme,['schlank']
419,TRPM6,ChaK subfamily,enzyme,['Trpm']
420,TRPM7,ChaK subfamily,enzyme,['Trpm']
421,chitinase acidic,Chitinases,enzyme,"['Idgf6', 'Idgf3', 'Idgf2', 'Idgf1', 'Idgf4', 'Cht7', 'Cda4', 'Idgf5']"
422,checkpoint kinase 1,CHK1 subfamily,enzyme,['grp']
423,checkpoint kinase 2,CHK1 subfamily,enzyme,['lok']
424,CDC like kinase 1,CLK family,enzyme,['mnb']
425,CDC like kinase 2,CLK family,enzyme,['Doa']
426,CDC like kinase 3,CLK family,enzyme,['mnb']
427,CDC like kinase 4,CLK family,enzyme,['mnb']
428,cyclin dependent kinase 13,CRK7 subfamily,enzyme,['Cdk12']
429,Cyclic GMP-AMP synthase,Cyclic GMP-AMP synthase,enzyme,"['CG7194', 'CG30424']"
430,CYP19A1,"CYP11, CYP17, CYP19, CYP20 and CYP21 families",enzyme,"['Cyp4d1', 'Cyp4d2', 'Cyp4e2', 'Cyp4c3', 'Cyp4d8', 'Cyp4e1', 'Cyp4e3', 'Cyp4ae1', 'Cyp4p1', 'Cyp4d14', 'Cyp4s3', 'Cyp4ac1', 'Cyp4ac2', 'Cyp4ac3', 'Cyp4d21', 'Cyp4ad1', 'Cyp4p2', 'Cyp4p3', 'Cyp4aa1', 'Cyp4d20', 'Cyp312a1']"
431,CYP24A1,"CYP24, CYP26 and CYP27 families",enzyme,['sad']
432,CYP27A1,"CYP24, CYP26 and CYP27 families",enzyme,['sad']
433,CYP27B1,"CYP24, CYP26 and CYP27 families",enzyme,['sad']
434,CYP27C1,"CYP24, CYP26 and CYP27 families",enzyme,['sad']
435,CYP4A11,CYP4 family,enzyme,"['Cyp4d1', 'Cyp4d2', 'Cyp4e2', 'Cyp4c3', 'Cyp4d8', 'Cyp4e1', 'Cyp4e3', 'Cyp4ae1', 'Cyp4p1', 'Cyp4d14', 'Cyp4s3', 'Cyp4ac1', 'Cyp4ac2', 'Cyp4ac3', 'Cyp4d21', 'Cyp4ad1', 'Cyp4p2', 'Cyp4p3', 'Cyp4aa1', 'Cyp4d20', 'Cyp312a1']"
436,CYP4A22,CYP4 family,enzyme,"['Cyp4d1', 'Cyp4d2', 'Cyp4e2', 'Cyp4c3', 'Cyp4d8', 'Cyp4e1', 'Cyp4e3', 'Cyp4ae1', 'Cyp4p1', 'Cyp4d14', 'Cyp4s3', 'Cyp4ac1', 'Cyp4ac2', 'Cyp4ac3', 'Cyp4d21', 'Cyp4ad1', 'Cyp4p2', 'Cyp4p3', 'Cyp4aa1', 'Cyp4d20', 'Cyp312a1']"
437,CYP4B1,CYP4 family,enzyme,"['Cyp4d1', 'Cyp4d2', 'Cyp4e2', 'Cyp4c3', 'Cyp4d8', 'Cyp4e1', 'Cyp4e3', 'Cyp4ae1', 'Cyp4p1', 'Cyp4d14', 'Cyp4s3', 'Cyp4ac1', 'Cyp4ac2', 'Cyp4ac3', 'Cyp4d21', 'Cyp4ad1', 'Cyp4p2', 'Cyp4p3', 'Cyp4aa1', 'Cyp4d20', 'Cyp312a1']"
438,CYP4F2,CYP4 family,enzyme,"['Cyp4d1', 'Cyp4d2', 'Cyp4e2', 'Cyp4c3', 'Cyp4d8', 'Cyp4e1', 'Cyp4e3', 'Cyp4ae1', 'Cyp4p1', 'Cyp4d14', 'Cyp4s3', 'Cyp4ac1', 'Cyp4ac2', 'Cyp4ac3', 'Cyp4d21', 'Cyp4ad1', 'Cyp4p2', 'Cyp4p3', 'Cyp4aa1', 'Cyp4d20', 'Cyp312a1']"
439,CYP4F3,CYP4 family,enzyme,"['Cyp4d1', 'Cyp4d2', 'Cyp4e2', 'Cyp4c3', 'Cyp4d8', 'Cyp4e1', 'Cyp4e3', 'Cyp4ae1', 'Cyp4p1', 'Cyp4d14', 'Cyp4s3', 'Cyp4ac1', 'Cyp4ac2', 'Cyp4ac3', 'Cyp4d21', 'Cyp4ad1', 'Cyp4p2', 'Cyp4p3', 'Cyp4aa1', 'Cyp4d20', 'Cyp312a1']"
440,CYP4F8,CYP4 family,enzyme,"['Cyp4d1', 'Cyp4d2', 'Cyp4e2', 'Cyp4c3', 'Cyp4d8', 'Cyp4e1', 'Cyp4e3', 'Cyp4ae1', 'Cyp4p1', 'Cyp4d14', 'Cyp4s3', 'Cyp4ac1', 'Cyp4ac2', 'Cyp4ac3', 'Cyp4d21', 'Cyp4ad1', 'Cyp4p2', 'Cyp4p3', 'Cyp4aa1', 'Cyp4d20', 'Cyp312a1']"
441,CYP4F11,CYP4 family,enzyme,"['Cyp4d1', 'Cyp4d2', 'Cyp4e2', 'Cyp4c3', 'Cyp4d8', 'Cyp4e1', 'Cyp4e3', 'Cyp4ae1', 'Cyp4p1', 'Cyp4d14', 'Cyp4s3', 'Cyp4ac1', 'Cyp4ac2', 'Cyp4ac3', 'Cyp4d21', 'Cyp4ad1', 'Cyp4p2', 'Cyp4p3', 'Cyp4aa1', 'Cyp4d20', 'Cyp312a1']"
442,CYP4F12,CYP4 family,enzyme,"['Cyp4d1', 'Cyp4d2', 'Cyp4e2', 'Cyp4c3', 'Cyp4d8', 'Cyp4e1', 'Cyp4e3', 'Cyp4ae1', 'Cyp4p1', 'Cyp4d14', 'Cyp4s3', 'Cyp4ac1', 'Cyp4ac2', 'Cyp4ac3', 'Cyp4d21', 'Cyp4ad1', 'Cyp4p2', 'Cyp4p3', 'Cyp4aa1', 'Cyp4d20', 'Cyp312a1']"
443,CYP4F22,CYP4 family,enzyme,"['Cyp4d1', 'Cyp4d2', 'Cyp4e2', 'Cyp4c3', 'Cyp4d8', 'Cyp4e1', 'Cyp4e3', 'Cyp4ae1', 'Cyp4p1', 'Cyp4d14', 'Cyp4s3', 'Cyp4ac1', 'Cyp4ac2', 'Cyp4ac3', 'Cyp4d21', 'Cyp4ad1', 'Cyp4p2', 'Cyp4p3', 'Cyp4aa1', 'Cyp4d20', 'Cyp312a1']"
444,CYP4V2,CYP4 family,enzyme,"['Cyp4d1', 'Cyp4d2', 'Cyp4e2', 'Cyp4c3', 'Cyp4d8', 'Cyp4e1', 'Cyp4e3', 'Cyp4ae1', 'Cyp4p1', 'Cyp4d14', 'Cyp4s3', 'Cyp4ac1', 'Cyp4ac2', 'Cyp4ac3', 'Cyp4d21', 'Cyp4ad1', 'Cyp4p2', 'Cyp4p3', 'Cyp4aa1', 'Cyp4d20', 'Cyp312a1']"
445,CYP4X1,CYP4 family,enzyme,"['Cyp4d1', 'Cyp4d2', 'Cyp4e2', 'Cyp4c3', 'Cyp4d8', 'Cyp4e1', 'Cyp4e3', 'Cyp4ae1', 'Cyp4p1', 'Cyp4d14', 'Cyp4s3', 'Cyp4ac1', 'Cyp4ac2', 'Cyp4ac3', 'Cyp4d21', 'Cyp4ad1', 'Cyp4p2', 'Cyp4p3', 'Cyp4aa1', 'Cyp4d20', 'Cyp312a1']"
446,CYP4Z1,CYP4 family,enzyme,"['Cyp4d1', 'Cyp4d2', 'Cyp4e2', 'Cyp4c3', 'Cyp4d8', 'Cyp4e1', 'Cyp4e3', 'Cyp4ae1', 'Cyp4p1', 'Cyp4d14', 'Cyp4s3', 'Cyp4ac1', 'Cyp4ac2', 'Cyp4ac3', 'Cyp4d21', 'Cyp4ad1', 'Cyp4p2', 'Cyp4p3', 'Cyp4aa1', 'Cyp4d20', 'Cyp312a1']"
447,Glutamic acid decarboxylase 1,Decarboxylases,enzyme,"['Gad1', 'Tdc2']"
448,Glutamic acid decarboxylase 2,Decarboxylases,enzyme,"['Gad1', 'Tdc2']"
449,Histidine decarboxylase,Decarboxylases,enzyme,['Hdc']
450,L-Arginine decarboxylase ,Decarboxylases,enzyme,"['Odc1', 'Odc2']"
451,L-Aromatic amino-acid decarboxylase ,Decarboxylases,enzyme,['Ddc']
452,Ornithine decarboxylase,Decarboxylases,enzyme,"['Odc1', 'Odc2']"
453,Phosphatidylserine decarboxylase ,Decarboxylases,enzyme,['Pisd']
454,S-Adenosylmethionine decarboxylase ,Decarboxylases,enzyme,['SamDC']
455,protein kinase C alpha,Delta subfamily,enzyme,['Pkcdelta']
456,"NG,NG-Dimethylarginine dimethylaminohydrolase 1",Dimethylarginine dimethylaminohydrolases,enzyme,['CG1764']
457,"NG,NG-Dimethylarginine dimethylaminohydrolase 2",Dimethylarginine dimethylaminohydrolases,enzyme,['CG1764']
458,8-oxoguanine DNA glycosylase,DNA glycosylases,enzyme,['Ogg1']
459,dual specificity tyrosine phosphorylation regulated kinase 1A,Dyrk1 subfamily,enzyme,['mnb']
460,dual specificity tyrosine phosphorylation regulated kinase 1B,Dyrk1 subfamily,enzyme,['mnb']
461,dual specificity tyrosine phosphorylation regulated kinase 4,Dyrk1 subfamily,enzyme,['Dyrk2']
462,dual specificity tyrosine phosphorylation regulated kinase 3,Dyrk2 subfamily,enzyme,['mnb']
463,cereblon,E3 ubiquitin ligase components,enzyme,['ohgt']
464,mitogen-activated protein kinase 15,Erk7 subfamily,enzyme,['Erk7']
465,mitogen-activated protein kinase 1,ERK subfamily,enzyme,['rl']
466,protein kinase C epsilon,Eta subfamily,enzyme,['Pkcdelta']
467,protein kinase C eta,Eta subfamily,enzyme,['Pkcdelta']
468,mechanistic target of rapamycin kinase,FRAP subfamily,enzyme,['Tor']
469,serine/threonine kinase 39,FRAY subfamily,enzyme,['fray']
470,Glutamic acid decarboxylase 1,GABA turnover,enzyme,"['Gad1', 'Tdc2']"
471,Glutamic acid decarboxylase 2,GABA turnover,enzyme,"['Gad1', 'Tdc2']"
472,4-aminobutyrate aminotransferase,GABA turnover,enzyme,['Gabat']
473,aldehyde dehydrogenase 5 family member A1,GABA turnover,enzyme,['Ssadh']
474,eukaryotic translation initiation factor 2 alpha kinase 4,GCN2 subfamily,enzyme,['Gcn2']
475,DM1 protein kinase,GEK subfamily,enzyme,"['CG32944', 'dop']"
476,CDC42 binding protein kinase gamma,GEK subfamily,enzyme,['gek']
477,CDC42 binding protein kinase alpha,GEK subfamily,enzyme,['gek']
478,CDC42 binding protein kinase beta,GEK subfamily,enzyme,['gek']
479,glycine cleavage system protein H,Glycine recycling,enzyme,['ppl']
480,G protein-coupled receptor kinase 4,GRK4 subfamily,enzyme,['Gprk2']
481,G protein-coupled receptor kinase 5,GRK4 subfamily,enzyme,"['Gprk1', 'Gprk2']"
482,G protein-coupled receptor kinase 6,GRK4 subfamily,enzyme,['Gprk2']
483,glycogen synthase kinase 3 alpha,GSK subfamily,enzyme,"['sgg', 'gskt']"
484,glycogen synthase kinase 3 beta,GSK subfamily,enzyme,"['sgg', 'gskt']"
485,Haem oxygenase 1,Haem oxygenase,enzyme,['Ho']
486,Haem oxygenase 2,Haem oxygenase,enzyme,['Ho']
487,histone H3 associated protein kinase,Haspin family,enzyme,['Haspin']
488,Glucokinase,Hexokinases,enzyme,"['Hex-A', 'Hex-C', 'Hex-t2', 'Hex-t1']"
489,homeodomain interacting protein kinase 1,HIPK subfamily,enzyme,['mnb']
490,homeodomain interacting protein kinase 2,HIPK subfamily,enzyme,['mnb']
491,homeodomain interacting protein kinase 3,HIPK subfamily,enzyme,['Hipk']
492,homeodomain interacting protein kinase 4,HIPK subfamily,enzyme,['mnb']
493,Cystathionine β-synthase,Hydrogen sulphide synthesis,enzyme,['Cbs']
494,Cystathionine γ-lyase,Hydrogen sulphide synthesis,enzyme,['Eip55E']
495,L-Cysteine:2-oxoglutarate aminotransferase,Hydrogen sulphide synthesis,enzyme,"['CG1640', 'CG6321', 'CG1640', 'CG6321']"
496,acetylcholinesterase (Cartwright blood group),Hydrolases,enzyme,"['Est-6', 'Est-P', 'Glt', 'Jhe', 'alpha-Est1', 'alpha-Est10', 'alpha-Est2', 'alpha-Est3', 'alpha-Est4', 'alpha-Est6', 'alpha-Est7', 'alpha-Est8', 'alpha-Est9', 'CG4757', 'CG9287', 'CG9289', 'CG3841', 'CG4382', 'Jhedup', 'gas', 'alpha-Est5']"
497,butyrylcholinesterase,Hydrolases,enzyme,['Ace']
498,carboxylesterase 1,Hydrolases,enzyme,"['Est-6', 'Est-P', 'Glt', 'Gli', 'Jhe', 'alpha-Est1', 'alpha-Est10', 'alpha-Est2', 'alpha-Est3', 'alpha-Est4', 'alpha-Est6', 'alpha-Est7', 'alpha-Est8', 'alpha-Est9', 'CG4757', 'CG9287', 'CG9289', 'CG3841', 'CG4382', 'Jhedup', 'gas', 'Nlg3', 'alpha-Est5']"
499,epoxide hydrolase 2,Hydrolases,enzyme,"['CG5704', 'CG5707', 'CG15879', 'CG15820', 'CG11309', 'CG7632']"
500,Fatty acid amide hydrolase,Hydrolases,enzyme,"['CG7910', 'CG7900']"
501,Leukotriene A4 hydrolase,Hydrolases,enzyme,['CG10602']
502,"lipase E, hormone sensitive type",Hydrolases,enzyme,['Hsl']
503,"lipase G, endothelial type",Hydrolases,enzyme,"['CG5162', 'CG6675', 'CG6472', 'CG5665', 'sxe2', 'CG4582', 'CG6296', 'CG6295', 'CG17192', 'CG17191', 'CG6283', 'CG6277', 'CG6271', 'CG4267', 'CG18258']"
504,O-GlcNAcase,Hydrolases,enzyme,['Oga']
505,pancreatic lipase,Hydrolases,enzyme,"['Yp1', 'Yp3', 'Yp2', 'CG5162', 'CG6847', 'CG7367', 'CG13282', 'CG6675', 'CG6472', 'CG10163', 'CG10116', 'CG5665', 'sxe2', 'CG4582', 'CG6296', 'CG6295', 'CG17192', 'CG17191', 'CG6283', 'CG6277', 'CG6271', 'CG34447', 'CG34448', 'CG14034', 'CG4267', 'CG18258']"
506,PLD2,Hydrolases,enzyme,['Pld']
507,vanin 1,Hydrolases,enzyme,"['Btnd', 'vanin-like', 'CG32750', 'CG32751']"
508,component of inhibitor of nuclear factor kappa B kinase complex,IKK family,enzyme,['IKKbeta']
509,inhibitor of nuclear factor kappa B kinase subunit beta,IKK family,enzyme,['IKKbeta']
510,inhibitor of nuclear factor kappa B kinase subunit epsilon,IKK family,enzyme,['IKKepsilon']
511,TANK binding kinase 1,IKK family,enzyme,['IKKepsilon']
512,integrin linked kinase,ILK subfamily,enzyme,['Ilk']
513,Fatty acid amide hydrolase,N-Acylethanolamine turnover,enzyme,"['CG7910', 'CG7900']"
514,Fatty acid amide hydrolase-2,N-Acylethanolamine turnover,enzyme,['CG8839']
515,IP3 kinase A,"Inositol 1,4,5-trisphosphate 3-kinases",enzyme,"['IP3K1', 'CG10082']"
516,IP3 kinase B,"Inositol 1,4,5-trisphosphate 3-kinases",enzyme,"['IP3K1', 'CG10082']"
517,IP3 kinase C,"Inositol 1,4,5-trisphosphate 3-kinases",enzyme,"['IP3K1', 'CG10082']"
