,receptor,family,type,gene
204,dihydroorotate dehydrogenase (quinone),1.-.-.- Oxidoreductases,enzyme,['dhod-1']
205,glutathione-disulfide reductase,1.-.-.- Oxidoreductases,enzyme,['gsr-1']
206,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2",1.-.-.- Oxidoreductases,enzyme,"['hsd-2', 'hsd-3']"
207,4-hydroxyphenylpyruvate dioxygenase,1.-.-.- Oxidoreductases,enzyme,['hpd-1']
208,myeloperoxidase,1.-.-.- Oxidoreductases,enzyme,"['pxn-1', 'pxn-2', 'C46A5.4', 'K10B4.1']"
209,steroid 5 alpha-reductase 2,1.-.-.- Oxidoreductases,enzyme,"['F19H6.4', 'F42F12.3', 'ZK1251.3']"
210,tyrosinase,1.-.-.- Oxidoreductases,enzyme,['tyr-2']
211,xanthine dehydrogenase,1.-.-.- Oxidoreductases,enzyme,['xdh-1']
212,"phosphoinositide kinase, FYVE-type zinc finger containing",1-phosphatidylinositol-3-phosphate 5-kinase family,enzyme,['ppk-3']
213,phosphatidylinositol 4-kinase alpha,1-phosphatidylinositol 4-kinase family,enzyme,['Y75B8A.24']
214,phosphatidylinositol 4-kinase beta,1-phosphatidylinositol 4-kinase family,enzyme,['pifk-1']
215,DOT1 like histone lysine methyltransferase,2.1.1.43 Histone methyltransferases (HMTs),enzyme,"['D1053.2', 'dot-1.2', 'dot-1.4', 'dot-1.3', 'dot-1.1', 'dot-1.5']"
216,lysine methyltransferase 2E (inactive),2.1.1.43 Histone methyltransferases (HMTs),enzyme,"['set-24', 'set-26', 'set-9']"
217,SET and MYND domain containing 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['set-18']
218,thymidylate synthetase,2.1.1.- Methyltransferases,enzyme,['tyms-1']
219,protein arginine methyltransferase 5 ,2.1.1.- Protein arginine N-methyltransferases,enzyme,['prmt-5']
220,protein arginine methyltransferase 7 ,2.1.1.- Protein arginine N-methyltransferases,enzyme,['prmt-7']
221,protein arginine methyltransferase 8,2.1.1.- Protein arginine N-methyltransferases,enzyme,['prmt-1']
222,F-box protein 11,2.1.1.- Protein arginine N-methyltransferases,enzyme,"['dre-1', 'BE0003N10.3']"
223,protein arginine methyltransferase 9,2.1.1.- Protein arginine N-methyltransferases,enzyme,['prmt-9']
224,F-box protein 10,2.1.1.- Protein arginine N-methyltransferases,enzyme,"['dre-1', 'BE0003N10.3']"
225,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase","2.1.2.- Hydroxymethyl-, formyl- and related transferases",enzyme,['F38B6.4']
226,clock circadian regulator,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['aha-1']
227,elongator acetyltransferase complex subunit 3,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['elpc-3']
228,histone acetyltransferase 1,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['hat-1']
229,lysine acetyltransferase 5,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['dpff-1']
230,lysine acetyltransferase 6A,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['dpff-1']
231,lysine acetyltransferase 2A,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['baz-2']
232,lysine acetyltransferase 2B,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['baz-2']
233,lysine acetyltransferase 6B,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['dpff-1']
234,lysine acetyltransferase 7,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['lsy-12']
235,lysine acetyltransferase 8,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['mys-2']
236,fatty acid synthase,2.3.1.-  Acyltransferases,enzyme,"['fasn-1', 'F32H2.6']"
237,diacylglycerol O-acyltransferase 1,2.3.1.-  Acyltransferases,enzyme,['mboa-2']
238,monoacylglycerol O-acyltransferase 2,2.3.1.-  Acyltransferases,enzyme,"['dgat-2', 'K07B1.4', 'dgtr-1', 'Y53G8B.2']"
239,purine nucleoside phosphorylase,2.4.2.1 Purine-nucleoside phosphorylase,enzyme,['K02D7.1']
240,glutathione S-transferase omega 1,2.5.1.18 Glutathione transferases,enzyme,"['exc-4', 'exl-1', 'gst-43', 'Y53G8B.1']"
241,"farnesyltransferase, CAAX box, alpha",2.5.1.58 Protein farnesyltransferase,enzyme,['fnta-1']
242,"farnesyltransferase, CAAX box, beta",2.5.1.58 Protein farnesyltransferase,enzyme,['fntb-1']
243,Branched chain amino acid transaminase 2,2.6.1.42 Branched-chain-amino-acid transaminase,enzyme,"['bcat-1', 'Y44A6D.5']"
244,pyruvate kinase M1/2,2.7.1.40 Pyruvate kinases,enzyme,"['pyk-1', 'pyk-2']"
245,pyruvate kinase L/R,2.7.1.40 Pyruvate kinases,enzyme,"['pyk-1', 'pyk-2']"
246,Diacylglycerol lipase α,2-Acylglycerol ester turnover,enzyme,['dagl-2']
247,Diacylglycerol lipase β,2-Acylglycerol ester turnover,enzyme,"['B0035.13', 'C40H1.2', 'C40H1.7', 'C40H1.8', 'C40H1.9', 'F28H7.3', 'Y49E10.16', 'Y49E10.18', 'Y49E10.25', 'Y51H4A.5', 'ZK262.2', 'ZK262.3', 'C14E2.6', 'F25A2.1', 'F58B6.1', 'H41C03.2', 'K03H6.2', 'T08B1.4', 'T10B5.7', 'T21H3.1', 'Y46H3A.5', 'Y110A7A.7', 'Y54G2A.45', 'C39B5.14']"
248,αβ-Hydrolase 6,2-Acylglycerol ester turnover,enzyme,['abhd-11.1']
249,αβ-Hydrolase 12,2-Acylglycerol ester turnover,enzyme,"['F01D5.7', 'F01D5.8']"
250,asparaginase,3.1.1.- Carboxylic Ester Hydrolases,enzyme,['C27A7.5']
251,carboxyl ester lipase,3.1.1.- Carboxylic Ester Hydrolases,enzyme,"['ace-3', 'ace-4', 'C23H4.2', 'C23H4.3', 'C23H4.4', 'C23H4.7', 'E01G6.3', 'cest-1', 'T02B5.3', 'ZC376.1', 'ZC376.2', 'ZC376.3', 'B0238.1', 'B0238.7', 'C01B10.4', 'C01B10.10', 'C42D4.2', 'C52A10.1', 'C52A10.2', 'F56C11.6', 'T22D1.11']"
252,"lipase, gastric",3.1.1.- Carboxylic Ester Hydrolases,enzyme,"['lipl-2', 'lipl-1', 'lipl-3', 'lipl-6', 'lipl-5']"
253,protein phosphatase methylesterase 1,3.1.1.- Carboxylic Ester Hydrolases,enzyme,['B0464.9']
254,"glucosidase alpha, acid",3.2.1.- Glycosidases,enzyme,"['aagr-4', 'aagr-2']"
255,glucosylceramidase beta,3.2.1.- Glycosidases,enzyme,"['gba-3', 'gba-1', 'gba-2', 'gba-4']"
256,maltase-glucoamylase,3.2.1.- Glycosidases,enzyme,"['aagr-4', 'aagr-2']"
257,klotho,3.2.1.- Glycosidases,enzyme,"['klo-1', 'klo-2']"
258,glutaminase,3.5.1.2 Glutaminases,enzyme,"['glna-1', 'glna-2', 'glna-3']"
259,histone deacetylase 1,3.5.1.- Histone deacetylases (HDACs),enzyme,"['F43G6.4', 'hda-5', 'F43G6.17']"
260,histone deacetylase 2,3.5.1.- Histone deacetylases (HDACs),enzyme,"['F43G6.4', 'hda-5', 'F43G6.17']"
261,histone deacetylase 3,3.5.1.- Histone deacetylases (HDACs),enzyme,['hda-2']
262,histone deacetylase 4,3.5.1.- Histone deacetylases (HDACs),enzyme,"['F43G6.4', 'hda-5', 'F43G6.17']"
263,histone deacetylase 5,3.5.1.- Histone deacetylases (HDACs),enzyme,"['F43G6.4', 'hda-5', 'F43G6.17']"
264,histone deacetylase 6,3.5.1.- Histone deacetylases (HDACs),enzyme,['hda-6']
265,histone deacetylase 7,3.5.1.- Histone deacetylases (HDACs),enzyme,"['F43G6.4', 'hda-5', 'F43G6.17']"
266,histone deacetylase 8,3.5.1.- Histone deacetylases (HDACs),enzyme,"['F43G6.4', 'hda-5', 'F43G6.17']"
267,histone deacetylase 9,3.5.1.- Histone deacetylases (HDACs),enzyme,"['hda-4', 'F43G6.4', 'hda-5', 'F43G6.17']"
268,histone deacetylase 10,3.5.1.- Histone deacetylases (HDACs),enzyme,['hda-10']
269,histone deacetylase 11,3.5.1.- Histone deacetylases (HDACs),enzyme,['hda-11']
270,sirtuin 1,3.5.1.- Histone deacetylases (HDACs),enzyme,['sir-2.1']
271,sirtuin 4,3.5.1.- Histone deacetylases (HDACs),enzyme,"['sir-2.2', 'sir-2.3']"
272,sirtuin 6,3.5.1.- Histone deacetylases (HDACs),enzyme,['sir-2.4']
273,ATPase family AAA domain containing 2,3.6.1.3 ATPases,enzyme,['lex-1']
274,ATPase family AAA domain containing 2B,3.6.1.3 ATPases,enzyme,['lex-1']
275,3-ketodihydrosphingosine reductase,3-ketodihydrosphingosine reductase,enzyme,['Y37E11AM.3']
276,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2",5.-.-.- Isomerases,enzyme,"['hsd-2', 'hsd-3']"
277,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase",6.3.3.- Cyclo-ligases,enzyme,['F38B6.4']
278,beta-secretase 1,A1: Pepsin,enzyme,"['asp-1', 'asp-5', 'asp-15', 'asp-16', 'asp-17', 'asp-18', 'asp-12', 'asp-7', 'asp-8', 'asp-19']"
279,beta-secretase 2,A1: Pepsin,enzyme,"['asp-1', 'asp-5', 'asp-15', 'asp-16', 'asp-17', 'asp-18', 'asp-12', 'asp-7', 'asp-8', 'asp-19']"
280,cathepsin D,A1: Pepsin,enzyme,['asp-4']
281,cathepsin E,A1: Pepsin,enzyme,"['asp-1', 'asp-5', 'asp-15', 'asp-16', 'asp-17', 'asp-18', 'asp-12', 'asp-7', 'asp-8', 'asp-19']"
282,pepsinogen A5,A1: Pepsin,enzyme,"['asp-1', 'asp-5', 'asp-15', 'asp-16', 'asp-17', 'asp-18', 'asp-12', 'asp-7', 'asp-8', 'asp-19']"
283,progastricsin,A1: Pepsin,enzyme,"['asp-1', 'asp-5', 'asp-15', 'asp-16', 'asp-17', 'asp-18', 'asp-12', 'asp-7', 'asp-8', 'asp-19']"
284,renin,A1: Pepsin,enzyme,"['asp-1', 'asp-5', 'asp-15', 'asp-16', 'asp-17', 'asp-18', 'asp-12', 'asp-7', 'asp-8', 'asp-19']"
285,presenilin 1,A22: Presenilin,enzyme,['sel-12']
286,presenilin 2,A22: Presenilin,enzyme,['sel-12']
287,katanin catalytic subunit A1,AAA ATPases,enzyme,['mei-1']
288,aarF domain containing kinase 2,ABC1-A subfamily,enzyme,['Y32H12A.7']
289,aarF domain containing kinase 1,ABC1-B subfamily,enzyme,['D2023.6']
290,coenzyme Q8A,ABC1-B subfamily,enzyme,['sel-12']
291,coenzyme Q8B,ABC1-B subfamily,enzyme,['coq-8']
292,choline O-acetyltransferase,Acetylcholine turnover,enzyme,['cha-1']
293,acetylcholinesterase (Cartwright blood group),Acetylcholine turnover,enzyme,"['ace-3', 'ace-4', 'C23H4.2', 'C23H4.3', 'C23H4.4', 'C23H4.7', 'E01G6.3', 'cest-1', 'T02B5.3', 'ZC376.1', 'ZC376.2', 'ZC376.3', 'B0238.1', 'B0238.7', 'C01B10.4', 'C01B10.10', 'C42D4.2', 'C52A10.1', 'C52A10.2', 'F56C11.6', 'T22D1.11']"
294,butyrylcholinesterase,Acetylcholine turnover,enzyme,['ace-2']
295,N-acylsphingosine amidohydrolase 1,Acid ceramidase,enzyme,"['asah-2', 'asah-1']"
296,acyl-CoA synthetase short chain family member 2,Acyl-CoA synthetases,enzyme,['acs-19']
297,Adenosine deaminase,Adenosine turnover,enzyme,['C06G3.5']
298,Adenosine kinase,Adenosine turnover,enzyme,['R07H5.8']
299,S-Adenosylhomocysteine hydrolase,Adenosine turnover,enzyme,['ahcy-1']
300,5'-nucleotidase II,Adenosine turnover,enzyme,['Y71H10B.1']
301,5'-nucleotidase III,Adenosine turnover,enzyme,"['Y10G11A.1', 'F25B5.3']"
302,adenylyl cyclase 9,Adenylyl cyclases (ACs),enzyme,['acy-1']
303,alkaline ceramidase 1,Alkaline ceramidases,enzyme,['W02F12.2']
304,alkaline ceramidase 2,Alkaline ceramidases,enzyme,['W02F12.2']
305,protein kinase C beta,Alpha subfamily,enzyme,['tpa-1']
306,protein kinase C gamma,Alpha subfamily,enzyme,"['pkc-2', 'tpa-1']"
307,L-Phenylalanine hydroxylase ,Amino acid hydroxylases,enzyme,['pah-1']
308,L-Tyrosine hydroxylase ,Amino acid hydroxylases,enzyme,['cat-2']
309,L-Tryptophan hydroxylase 1,Amino acid hydroxylases,enzyme,['tph-1']
310,L-Tryptophan hydroxylase 2,Amino acid hydroxylases,enzyme,['tph-1']
311,protein kinase AMP-activated non-catalytic subunit beta 1,AMPK subfamily,enzyme,"['C01F6.2', 'aakb-1', 'aakb-2']"
312,protein kinase AMP-activated non-catalytic subunit beta 2,AMPK subfamily,enzyme,"['C01F6.2', 'aakb-1', 'aakb-2']"
313,protein kinase AMP-activated non-catalytic subunit gamma 1,AMPK subfamily,enzyme,"['aakg-2', 'aakg-3']"
314,protein kinase AMP-activated non-catalytic subunit gamma 2,AMPK subfamily,enzyme,"['aakg-2', 'aakg-3']"
315,protein kinase AMP-activated non-catalytic subunit gamma 3,AMPK subfamily,enzyme,"['aakg-2', 'aakg-3']"
316,aurora kinase B,Aurora kinase (Aur) family,enzyme,['air-2']
317,beta adrenergic receptor kinase 1,Beta-adrenergic receptor kinases (βARKs),enzyme,"['grk-1', 'grk-2']"
318,bromodomain containing 1,Bromodomain kinase (BRDK) family,enzyme,['phf-15']
319,bromodomain containing 4,Bromodomain kinase (BRDK) family,enzyme,['baz-2']
320,bromodomain containing 7,Bromodomain kinase (BRDK) family,enzyme,['swsn-9']
321,bromodomain containing 8,Bromodomain kinase (BRDK) family,enzyme,['F59E12.1']
322,bromodomain containing 9,Bromodomain kinase (BRDK) family,enzyme,['swsn-9']
323,BUB1 mitotic checkpoint serine/threonine kinase,Bub family,enzyme,"['bub-1', 'san-1']"
324,BUB1 mitotic checkpoint serine/threonine kinase B,Bub family,enzyme,"['bub-1', 'san-1']"
325,TP53 regulating kinase,Bud32 family,enzyme,['F52C12.6']
326,BRCA1 associated protein 1,C12: Ubiquitin C-terminal hydrolase,enzyme,"['ubh-1', 'ubh-2', 'ubh-3']"
327,ubiquitin C-terminal hydrolase L1,C12: Ubiquitin C-terminal hydrolase,enzyme,"['ubh-1', 'ubh-2', 'ubh-3']"
328,ubiquitin C-terminal hydrolase L3,C12: Ubiquitin C-terminal hydrolase,enzyme,"['ubh-1', 'ubh-2', 'ubh-3']"
329,legumain,C13: Legumain,enzyme,['T28H10.3']
330,Caspase 1,C14: Caspase,enzyme,"['ced-3', 'csp-1', 'csp-2', 'csp-3']"
331,Caspase 2,C14: Caspase,enzyme,"['ced-3', 'csp-2', 'csp-3']"
332,Caspase 3,C14: Caspase,enzyme,"['ced-3', 'csp-2', 'csp-3']"
333,Caspase 4,C14: Caspase,enzyme,"['ced-3', 'csp-1', 'csp-2', 'csp-3']"
334,Caspase 5,C14: Caspase,enzyme,"['ced-3', 'csp-1', 'csp-2', 'csp-3']"
335,Caspase 6,C14: Caspase,enzyme,"['ced-3', 'csp-2', 'csp-3']"
336,Caspase 7,C14: Caspase,enzyme,"['ced-3', 'csp-2', 'csp-3']"
337,Caspase 8,C14: Caspase,enzyme,"['ced-3', 'csp-1', 'csp-2', 'csp-3']"
338,Caspase 9,C14: Caspase,enzyme,"['ced-3', 'csp-2', 'csp-3']"
339,Caspase 10,C14: Caspase,enzyme,"['ced-3', 'csp-1', 'csp-2', 'csp-3']"
340,Caspase 14,C14: Caspase,enzyme,"['ced-3', 'csp-1', 'csp-2', 'csp-3']"
341,ubiquitin specific peptidase 2,C19: Ubiquitin-specific protease,enzyme,['H34C03.2']
342,ubiquitin specific peptidase 14,C19: Ubiquitin-specific protease,enzyme,['usp-14']
343,cathepsin B,C1: Papain,enzyme,"['cpr-1', 'cpr-2', 'cpr-4', 'cpr-5', 'Y51A2D.1', 'Y51A2D.8', 'Y113G7B.15', 'C32B5.7', 'C32B5.13', 'K02E7.10', 'R09F10.1', 'Y71H2AR.2', 'Y71H2AM.25']"
344,cathepsin C,C1: Papain,enzyme,"['cpr-1', 'cpr-2', 'cpr-4', 'cpr-5', 'Y51A2D.1', 'Y51A2D.8', 'Y113G7B.15', 'C32B5.7', 'C32B5.13', 'K02E7.10', 'R09F10.1', 'Y71H2AR.2', 'Y71H2AM.25']"
345,cathepsin F,C1: Papain,enzyme,"['cpr-1', 'cpr-2', 'cpr-4', 'cpr-5', 'cpz-1', 'tag-196', 'F26E4.3', 'Y51A2D.1', 'Y51A2D.8', 'Y113G7B.15', 'C32B5.7', 'C32B5.13', 'K02E7.10', 'R09F10.1', 'Y71H2AR.2', 'Y71H2AM.25']"
346,cathepsin H,C1: Papain,enzyme,['F15D4.4']
347,cathepsin K,C1: Papain,enzyme,"['cpr-1', 'cpr-2', 'cpr-4', 'cpr-5', 'Y51A2D.1', 'Y51A2D.8', 'Y113G7B.15', 'C32B5.7', 'C32B5.13', 'K02E7.10', 'R09F10.1', 'Y71H2AR.2', 'Y71H2AM.25']"
348,cathepsin L,C1: Papain,enzyme,"['cpr-1', 'cpr-2', 'cpr-4', 'cpr-5', 'cpz-1', 'tag-196', 'F26E4.3', 'Y51A2D.1', 'Y51A2D.8', 'Y113G7B.15', 'C32B5.7', 'C32B5.13', 'K02E7.10', 'R09F10.1', 'Y71H2AR.2', 'Y71H2AM.25']"
349,cathepsin V,C1: Papain,enzyme,"['cpr-1', 'cpr-2', 'cpr-4', 'cpr-5', 'cpz-1', 'tag-196', 'F26E4.3', 'Y51A2D.1', 'Y51A2D.8', 'Y113G7B.15', 'C32B5.7', 'C32B5.13', 'K02E7.10', 'R09F10.1', 'Y71H2AR.2', 'Y71H2AM.25']"
350,cathepsin S,C1: Papain,enzyme,"['cpr-1', 'cpr-2', 'cpr-4', 'cpr-5', 'Y51A2D.1', 'Y51A2D.8', 'Y113G7B.15', 'C32B5.7', 'C32B5.13', 'K02E7.10', 'R09F10.1', 'Y71H2AR.2', 'Y71H2AM.25']"
351,cathepsin Z,C1: Papain,enzyme,['cpz-2']
352,SUMO specific peptidase 6,C48: Ulp1 endopeptidase,enzyme,['ulp-4']
353,SUMO specific peptidase 7,C48: Ulp1 endopeptidase,enzyme,['ulp-4']
354,"SUMO peptidase family member, NEDD8 specific",C48: Ulp1 endopeptidase,enzyme,['ulp-3']
355,autophagy related 4B cysteine peptidase,C54: Aut2 peptidase,enzyme,['atg-4.1']
356,calcium/calmodulin dependent protein kinase I,CAMK1 family,enzyme,['cmk-1']
357,serine/threonine kinase 33,CAMK-unique family,enzyme,['K02E10.7']
358,carbonic anhydrase 1,Carbonic anhydrases,enzyme,"['cah-1', 'cah-5', 'cah-6']"
359,carbonic anhydrase 4,Carbonic anhydrases,enzyme,"['cah-1', 'cah-5', 'cah-6']"
360,carbonic anhydrase 5A,Carbonic anhydrases,enzyme,"['cah-1', 'cah-5', 'cah-6']"
361,carbonic anhydrase 7,Carbonic anhydrases,enzyme,"['cah-1', 'cah-5', 'cah-6']"
362,carbonic anhydrase 9,Carbonic anhydrases,enzyme,"['cah-1', 'cah-5', 'cah-6']"
363,carbonic anhydrase 12,Carbonic anhydrases,enzyme,"['cah-1', 'cah-5', 'cah-6']"
364,carbonic anhydrase 13,Carbonic anhydrases,enzyme,"['cah-1', 'cah-5', 'cah-6']"
365,carbonic anhydrase 14,Carbonic anhydrases,enzyme,"['cah-1', 'cah-5', 'cah-6']"
366,Pyruvate carboxylase,Carboxylases,enzyme,['pyc-1']
367,Propionyl-CoA carboxylase α subunit,Carboxylases,enzyme,['pcca-1']
368,Propionyl-CoA carboxylase β subunit,Carboxylases,enzyme,['pccb-1']
369,casein kinase 1 alpha 1,Casein kinase 1 (CK1) family,enzyme,['kin-19']
370,casein kinase 1 alpha 1 like,Casein kinase 1 (CK1) family,enzyme,"['tag-191', 'C03C10.2', 'ttbk-5', 'C05C12.1', 'C08F8.6', 'C27D8.1', 'C28A5.6', 'C44C10.7', 'D2045.5', 'E02H4.6', 'F10G8.2', 'F16B12.7', 'ttbk-3', 'F35C11.3', 'K04C1.5', 'K08H2.5', 'K09E4.1', 'M05D6.1', 'ttbk-7', 'ttbk-4', 'Y38H8A.3', 'Y39G8C.2', 'Y111B2A.27', 'ZC373.3', 'ZK507.1', 'ZK507.3', 'ZK596.2', 'C17C3.11', 'C25H3.1', 'C34B2.3', 'C38C3.4', 'C39H7.1', 'ttbk-6', 'C49C8.1', 'C55B7.10', 'C56C10.6', 'D2024.1', 'F22F1.2', 'F22H10.1', 'F26A1.4', 'vrk-1', 'F33D11.7', 'ttbk-2', 'F36H12.9', 'F39F10.2', 'F39F10.3', 'F53C3.1', 'F54H5.2', 'F59A6.4', 'F59E12.3', 'K06H7.8', 'K09C6.2', 'K09C6.7', 'K09C6.8', 'K11C4.1', 'M04F3.3', 'R13H9.5', 'R13H9.6', 'T05A7.6', 'T09B4.7', 'T19D12.5', 'W09C3.1', 'Y47G6A.13', 'Y65B4A.9', 'Y69F12A.1', 'Y71F9AL.2', 'ZK354.2', 'ZK354.6']"
371,casein kinase 1 gamma 1,Casein kinase 1 (CK1) family,enzyme,"['tag-191', 'C03C10.2', 'ttbk-5', 'C05C12.1', 'C08F8.6', 'C27D8.1', 'C28A5.6', 'C44C10.7', 'D2045.5', 'E02H4.6', 'F10G8.2', 'F16B12.7', 'ttbk-3', 'F35C11.3', 'K04C1.5', 'K08H2.5', 'K09E4.1', 'M05D6.1', 'ttbk-7', 'ttbk-4', 'Y38H8A.3', 'Y39G8C.2', 'Y111B2A.27', 'ZC373.3', 'ZK507.1', 'ZK507.3', 'ZK596.2', 'C17C3.11', 'C25H3.1', 'C34B2.3', 'C38C3.4', 'C39H7.1', 'ttbk-6', 'C49C8.1', 'C55B7.10', 'C56C10.6', 'D2024.1', 'F22F1.2', 'F22H10.1', 'F26A1.4', 'vrk-1', 'F33D11.7', 'ttbk-2', 'F36H12.9', 'F39F10.2', 'F39F10.3', 'F53C3.1', 'F54H5.2', 'F59A6.4', 'F59E12.3', 'K06H7.8', 'K09C6.2', 'K09C6.7', 'K09C6.8', 'K11C4.1', 'M04F3.3', 'R13H9.5', 'R13H9.6', 'T05A7.6', 'T09B4.7', 'T19D12.5', 'W09C3.1', 'Y47G6A.13', 'Y65B4A.9', 'Y69F12A.1', 'Y71F9AL.2', 'ZK354.2', 'ZK354.6']"
372,casein kinase 1 gamma 2,Casein kinase 1 (CK1) family,enzyme,"['tag-191', 'C03C10.2', 'ttbk-5', 'C05C12.1', 'C08F8.6', 'C27D8.1', 'C28A5.6', 'C44C10.7', 'D2045.5', 'E02H4.6', 'F10G8.2', 'F16B12.7', 'ttbk-3', 'F35C11.3', 'K04C1.5', 'K08H2.5', 'K09E4.1', 'M05D6.1', 'ttbk-7', 'ttbk-4', 'Y38H8A.3', 'Y39G8C.2', 'Y111B2A.27', 'ZC373.3', 'ZK507.1', 'ZK507.3', 'ZK596.2', 'C17C3.11', 'C25H3.1', 'C34B2.3', 'C38C3.4', 'C39H7.1', 'ttbk-6', 'C49C8.1', 'C55B7.10', 'C56C10.6', 'D2024.1', 'F22F1.2', 'F22H10.1', 'F26A1.4', 'F33D11.7', 'ttbk-2', 'F36H12.9', 'F39F10.2', 'F39F10.3', 'F53C3.1', 'F54H5.2', 'F59A6.4', 'F59E12.3', 'K06H7.8', 'K09C6.2', 'K09C6.7', 'K09C6.8', 'K11C4.1', 'M04F3.3', 'R13H9.5', 'R13H9.6', 'T05A7.6', 'T09B4.7', 'T19D12.5', 'W09C3.1', 'Y47G6A.13', 'Y65B4A.9', 'Y69F12A.1', 'Y71F9AL.2', 'ZK354.2', 'ZK354.6']"
373,casein kinase 1 gamma 3,Casein kinase 1 (CK1) family,enzyme,['csnk-1']
374,casein kinase 1 delta,Casein kinase 1 (CK1) family,enzyme,['kin-20']
375,casein kinase 1 epsilon,Casein kinase 1 (CK1) family,enzyme,"['kin-20', 'kin-20']"
376,"casein kinase 2, alpha 1 polypeptide subunit",Casein kinase 2 (CK2) family,enzyme,['kin-3']
377,"casein kinase 2, alpha prime polypeptide subunit",Casein kinase 2 (CK2) family,enzyme,['kin-3']
378,"casein kinase 2, beta polypeptide subunit",Casein kinase 2 (CK2) family,enzyme,['kin-10']
379,L-Phenylalanine hydroxylase ,Catecholamine turnover,enzyme,['pah-1']
380,Tyrosine aminotransferase,Catecholamine turnover,enzyme,['tatn-1']
381,L-Tyrosine hydroxylase ,Catecholamine turnover,enzyme,['cat-2']
382,L-Aromatic amino-acid decarboxylase ,Catecholamine turnover,enzyme,"['bas-1', 'basl-1']"
383,Dopamine beta-hydroxylase (dopamine beta-monooxygenase),Catecholamine turnover,enzyme,['tbh-1']
384,Phenylethanolamine N-methyltransferase,Catecholamine turnover,enzyme,"['anmt-3', 'anmt-1', 'anmt-2']"
385,Monoamine oxidase A,Catecholamine turnover,enzyme,"['spr-5', 'lsd-1']"
386,Monoamine oxidase B,Catecholamine turnover,enzyme,"['amx-1', 'spr-5', 'lsd-1']"
387,Catechol-O-methyltransferase,Catecholamine turnover,enzyme,"['comt-2', 'comt-3', 'comt-4', 'comt-5']"
388,cell division cycle 7,CDC7 family,enzyme,['cdc-7']
389,cyclin dependent kinase 1,CDK1 subfamily,enzyme,['cdk-1']
390,cyclin dependent kinase 5,CDK5 subfamily,enzyme,['cdk-2']
391,cyclin dependent kinase 7,CDK7 subfamily,enzyme,['cdk-7']
392,cyclin dependent kinase 9,CDK9 subfamily,enzyme,['cdk-9']
393,UDP-glucose ceramide glucosyltransferase,Ceramide glucosyltransferase,enzyme,"['cgt-1', 'cgt-2', 'cgt-3']"
394,ceramide kinase,Ceramide kinase,enzyme,"['sphk-1', 'cerk-1']"
395,ceramide synthase 1,Ceramide synthase,enzyme,['lagr-1']
396,ceramide synthase 4,Ceramide synthase,enzyme,"['hyl-1', 'hyl-2']"
397,ceramide synthase 5,Ceramide synthase,enzyme,"['hyl-1', 'hyl-2']"
398,ceramide synthase 6,Ceramide synthase,enzyme,"['hyl-1', 'hyl-2']"
399,TRPM6,ChaK subfamily,enzyme,"['gon-2', 'trpl-5', 'trpl-2', 'trpl-3', 'trpl-4']"
400,TRPM7,ChaK subfamily,enzyme,"['gon-2', 'trpl-5', 'trpl-2', 'trpl-3', 'trpl-4']"
401,chitinase acidic,Chitinases,enzyme,"['cht-1', 'chil-1', 'chil-2', 'chil-3', 'chil-4', 'chil-5', 'chil-6', 'chil-7', 'chil-8', 'chil-12', 'chil-13', 'chil-15', 'chil-16', 'chil-17', 'chil-18', 'chil-19', 'chil-20', 'chil-21', 'chil-22', 'chil-23', 'R09D1.14', 'chil-25', 'chil-9', 'chil-11', 'lmd-4', 'lmd-5', 'chil-24', 'T01C4.8', 'T19H5.6']"
402,checkpoint kinase 2,CHK1 subfamily,enzyme,"['chk-2', 'T08D2.7']"
403,CDC like kinase 1,CLK family,enzyme,"['mbk-1', 'Y111B2A.1', 'Y73B3A.16', 'C16A11.10']"
404,CDC like kinase 2,CLK family,enzyme,['madd-3']
405,CDC like kinase 3,CLK family,enzyme,"['hpk-1', 'mbk-1', 'Y111B2A.1', 'Y73B3A.16', 'C16A11.10']"
406,CDC like kinase 4,CLK family,enzyme,"['hpk-1', 'mbk-1', 'Y111B2A.1', 'Y73B3A.16', 'C16A11.10']"
407,CYP19A1,"CYP11, CYP17, CYP19, CYP20 and CYP21 families",enzyme,"['cyp-29A4', 'cyp-37B1', 'cyp-31A2', 'cyp-31A5', 'cyp-32A1', 'cyp-31A3', 'cyp-29A3']"
